Urban Area GEOID,County Subdivision GEOID,Land Area,Water Area
88246,4201577176,0.2,0.0
88246,4201586912,0.882,0.001
88280,0607793400,27.055,0.136
88300,2605500200,4.845,0.004
88300,2605508880,6.874,0.353
88300,2605523800,6.628,0.849
88300,2605531580,12.836,0.913
88300,2605534960,0.075,0.0
88300,2605549240,4.427,0.226
88300,2605563340,5.401,0.0
88300,2605580340,7.746,0.334
88300,2608908440,0.381,0.0
88300,2608925700,2.848,0.399
88300,2608980340,0.355,0.0
88327,4203367792,3.32,0.761
88354,4900391419,0.317,0.0
88354,4900393440,6.432,0.0
88435,2907973834,4.315,0.261
88462,3400506670,0.935,0.027
88462,3400506700,6.447,0.076
88462,3400512670,2.32,0.066
88462,3400523250,0.279,0.0
88462,3400543290,2.111,0.01
88462,3402119780,9.839,0.047
88462,3402122185,14.857,0.345
88462,3402129310,31.755,0.82
88462,3402131620,1.233,0.033
88462,3402133180,6.064,0.03
88462,3402139510,13.445,0.156
88462,3402157600,0.961,0.002
88462,3402163850,7.985,0.064
88462,3402174000,7.579,0.626
88462,3402180240,17.861,0.154
88462,3402315550,7.529,0.045
88462,3402500760,0.596,0.025
88462,3402574900,1.337,0.01
88504,4101992057,5.014,0.0
88516,0807193648,4.753,0.0
88543,0110993195,9.812,0.006
88570,2911303880,5.65,0.038
88570,2911314050,3.35,0.009
88612,3910918224,13.198,0.229
88612,3910951492,7.856,0.013
88612,3910974475,0.527,0.0
88624,0605790710,18.27,1.305
88624,0606190548,1.086,0.0
88651,0511194068,4.276,0.0
88678,3505193480,8.115,0.004
88678,3505193510,0.125,0.0
88705,0400593519,5.56,0.0
88732,0401990153,11.9,0.0
88732,0401992040,5.715,0.0
88732,0401993570,333.143,0.554
88732,0402193162,6.591,0.0
88813,3503793540,3.829,0.0
88840,0610793430,17.714,0.0
88921,4703192312,0.685,0.0
88921,4703192692,1.925,0.0
88921,4703192882,1.648,0.0
88921,4703193072,1.415,0.0
88921,4703193262,2.66,0.0
88921,4703193452,2.031,0.0
88921,4703193642,1.843,0.0
88921,4703193832,1.337,0.0
88921,4705191002,0.909,0.0
88921,4705191192,0.322,0.0
88921,4712790888,0.011,0.0
88948,4003792743,23.302,0.13
88948,4011392964,2.52,0.014
88948,4013190468,19.593,0.039
88948,4014392236,0.861,0.0
88948,4014393107,10.224,0.0
88948,4014393380,253.945,5.297
88948,4014590676,27.878,0.006
89029,2808190369,5.917,0.055
89029,2808191107,7.375,0.006
89029,2808191845,14.052,0.025
89029,2808192583,6.892,0.004
89029,2808193321,9.056,0.054
89056,3603375676,2.306,0.011
89083,0609993460,16.894,0.027
89110,0112590306,3.061,0.009
89110,0112590666,0.951,0.01
89110,0112590684,3.308,0.097
89110,0112592389,18.573,0.426
89110,0112593222,62.266,0.967
89137,1704176420,3.021,0.009
89164,0108793230,8.197,0.162
89191,0607193482,6.818,0.0
89218,0607193482,2.773,0.0
89245,1608391840,1.424,0.0
89245,1608393565,20.642,0.109
89261,1711163654,1.214,0.0
89261,5505966125,1.651,0.655
89261,5505981250,4.268,0.515
89261,5505986500,0.233,0.0
89261,5512708265,0.457,0.2
89261,5512708275,0.155,0.0
89261,5512728675,1.476,0.0
89299,1305193127,2.804,0.084
89326,4842390515,14.921,0.128
89326,4842393970,51.353,0.51
89326,4842393975,6.208,0.135
89326,4842394205,9.05,0.076
89353,4201302680,2.398,0.004
89353,4201305384,0.476,0.0
89353,4201371624,1.758,0.0
89353,4201378168,1.425,0.0
89380,0604592592,5.157,0.056
89380,0604593490,8.042,0.003
89407,2006740725,2.784,0.002
89461,2907112754,0.181,0.0
89461,2907174644,7.325,0.0
89488,4508793497,9.16,0.003
89515,1813581890,1.878,0.002
89515,3903737758,0.706,0.0
89569,4713190322,2.439,0.0
89569,4713190512,0.052,0.0
89569,4713190702,2.449,0.0
89569,4713191272,3.22,0.0
89596,5510120625,1.686,0.001
89596,5510181775,1.917,0.0
89596,5510189550,0.067,0.002
89640,4205120224,0.365,0.0
89640,4205124536,1.136,0.0
89640,4205127400,0.086,0.0
89640,4205128792,2.049,0.0
89640,4205148616,0.072,0.0
89640,4205155464,12.566,0.009
89640,4205172544,8.638,0.0
89640,4205178528,2.05,0.0
89731,3917519190,4.79,0.0
89742,2402190592,3.492,0.013
89758,3902169820,0.706,0.0
89758,3902179086,5.762,0.0
89785,3604327199,0.674,0.005
89785,3604365695,0.904,0.0
89785,3606519928,1.941,0.003
89785,3606539804,3.768,0.003
89785,3606545535,3.561,0.0
89785,3606550309,17.2,0.115
89785,3606556330,1.791,0.004
89785,3606576540,14.528,0.059
89785,3606580533,0.318,0.002
89785,3606581754,7.358,0.0
89812,7200160773,0.042,0.0
89812,7214103884,0.802,0.0
89812,7214110291,0.216,0.0
89812,7214113387,0.451,0.002
89812,7214131404,0.087,0.0
89812,7214144304,0.961,0.0
89812,7214170018,0.161,0.0
89812,7214172082,0.164,0.0
89812,7214173630,0.298,0.001
89812,7214175092,2.626,0.031
89812,7214175135,0.639,0.0
89812,7214184552,1.169,0.025
89812,7214187562,3.668,0.003
89839,4846393980,7.35,0.009
89866,0609593520,21.59,0.034
89910,0401993570,5.762,0.0
89920,0803792489,5.057,0.066
89974,1318590228,4.196,0.026
89974,1318591392,4.918,0.088
89974,1318591686,0.202,0.004
89974,1318593168,31.972,0.47
90028,0605592070,6.023,0.007
90028,0609593530,33.617,0.619
90055,3800381080,0.033,0.0
90055,3800381180,3.689,0.0
90082,0101791827,4.613,0.0
90082,0101793272,11.103,0.0
90082,1314592370,0.642,0.092
90082,1328593342,1.74,0.048
90095,1812711566,21.104,0.368
90095,1812743362,2.773,0.183
90095,1812751066,0.457,0.0
90095,1812761182,0.031,0.0
90095,1812777570,2.262,0.338
90095,1812780954,7.008,0.0
90136,1705169017,1.861,0.002
90136,1705177330,4.61,0.0
90217,3916163408,5.171,0.017
90217,3916166978,0.984,0.012
90271,4103990187,4.651,0.0
90325,4602720580,0.007,0.0
90325,4602766700,3.97,0.0
90325,4602766740,0.011,0.0
90352,4904793655,15.657,0.0
90379,4848794030,5.793,0.009
90406,1200992028,4.739,0.266
90406,1206191066,7.342,0.114
90406,1206193510,84.448,11.207
90406,1211191157,9.573,0.304
90433,2123993568,7.905,0.039
90487,2206594084,0.108,0.0
90487,2814990675,4.237,0.102
90487,2814991413,2.588,0.0
90487,2814992151,4.829,0.0
90487,2814992889,6.742,0.075
90487,2814993627,5.773,0.071
90514,4846994035,33.352,0.0
90514,4846994040,0.022,0.0
90514,4846994045,0.225,0.0
90541,0607193555,131.774,0.32
90568,1320992964,0.111,0.0
90568,1327993192,15.254,0.305
90622,7214728953,2.272,0.0
90622,7214736564,0.358,0.0
90622,7214765331,1.819,0.0
90622,7214765374,0.895,0.0
90622,7214765675,0.202,0.0
90631,2902936476,7.664,0.01
90631,2902956596,9.288,1.407
90631,2913127244,2.154,0.027
90640,0402590484,5.257,0.0
90649,1304593216,14.885,0.087
90649,1309793396,4.34,0.099
90676,2203994051,0.012,0.0
90676,2203995272,1.313,0.001
90676,2203995389,0.508,0.0
90676,2203995485,0.926,0.0
90676,2203995560,0.787,0.0
90676,2203995626,0.907,0.0
90676,2203995674,0.454,0.0
90703,1808357744,0.066,0.0
90703,1808379217,11.761,0.212
90730,3400108680,2.664,0.001
90730,3400108710,0.454,0.004
90730,3401146680,12.756,0.124
90730,3401176070,38.464,0.176
90730,3401524840,1.003,0.0
90730,3401551390,1.65,0.003
90757,2500721150,7.258,0.017
90757,2500750390,5.504,0.533
90757,2500769940,3.79,0.836
90784,4003593471,4.588,0.018
90784,4003593484,0.138,0.0
90811,1901194095,0.002,0.0
90811,1901194360,2.782,0.0
90865,2713719934,1.106,0.0
90865,2713744548,1.929,0.026
90865,2713767288,3.642,0.114
90892,5107393735,5.336,0.153
90892,5107396471,2.626,0.287
90892,5109394839,4.308,0.036
90892,5109595375,1.734,0.015
90892,5119991290,2.99,0.08
90892,5119991440,5.152,0.146
90892,5119991590,10.548,0.724
90892,5119991740,8.241,1.838
90892,5119991890,5.351,0.443
90892,5155090812,93.735,5.763
90892,5165093827,47.974,19.613
90892,5170094851,54.494,5.824
90892,5171094875,53.275,12.96
90892,5173595115,7.282,1.071
90892,5174095123,33.301,13.382
90892,5180095987,11.663,2.002
90892,5181096187,133.663,11.947
90919,5512382925,1.939,0.0
90919,5512382950,0.058,0.0
90946,0610790940,1.94,0.0
90946,0610793560,35.764,0.015
91000,1816954162,5.954,0.057
91027,4830991210,1.597,0.0
91027,4830992355,2.879,0.0
91027,4830992631,0.792,0.0
91027,4830994055,84.611,0.547
91054,2701935108,0.005,0.0
91054,2701967432,4.405,0.034
91054,2701967450,0.167,0.134
91081,2711112844,0.039,0.0
91081,2711167504,0.094,0.003
91081,2715967504,2.485,0.0
91108,3700793876,5.971,0.005
91135,4014593497,5.412,0.0
91162,3115508430,0.008,0.0
91162,3115550965,2.223,0.001
91189,2716707462,2.154,0.0
91189,2716707480,0.274,0.0
91189,2716712970,0.117,0.0
91189,3807713220,0.007,0.0
91189,3807721260,0.013,0.0
91189,3807782660,4.577,0.0
91216,1500193150,5.933,0.0
91252,3607131907,0.427,0.0
91252,3607148153,11.135,0.092
91261,2401790492,38.055,0.19
91261,2401790584,4.184,0.0
91261,2401790676,4.597,0.005
91261,2403390432,7.879,0.02
91261,2403390980,4.636,0.014
91270,4104193349,5.535,0.038
91312,5513319425,0.446,0.0
91312,5513328487,2.805,0.01
91312,5513383175,2.757,0.005
91324,4507393575,5.701,0.062
91405,4105991929,0.224,0.0
91405,5307193664,23.639,0.033
91459,0507590381,2.124,0.0
91459,0507590627,3.044,0.0
91513,4502991508,0.625,0.0
91513,4502993601,7.513,0.049
91648,2014975350,2.345,0.002
91675,3901122722,4.806,0.026
91675,3901152472,0.441,0.0
91675,3901165018,0.326,0.0
91702,5307793472,2.615,0.0
91756,2501572880,3.188,0.0
91783,1315392352,10.016,0.017
91783,1315393252,70.079,0.615
91783,1322590486,8.219,0.017
91810,0501192844,6.365,0.025
91837,4212313776,0.33,0.0
91837,4212315672,1.764,0.055
91837,4212329328,0.572,0.0
91837,4212348272,0.413,0.0
91837,4212360480,0.649,0.0
91837,4212361208,1.178,0.202
91837,4212381000,2.89,0.177
91864,2910177110,8.476,0.018
91918,2921953024,2.823,0.025
91918,2921968702,3.21,0.057
91945,5106190688,0.876,0.001
91945,5106190704,9.132,0.055
91945,5106194511,0.074,0.0
91945,5106195599,7.103,0.116
91999,1808531882,0.177,0.021
91999,1808560228,6.034,0.115
91999,1808581782,17.477,1.902
92134,3607178366,2.918,0.004
92161,0602993570,3.448,0.0
92215,2716168296,3.741,0.198
92215,2716171698,0.061,0.0
92242,1100150000,61.126,7.224
92242,2400390560,1.288,0.0
92242,2403190060,13.061,0.046
92242,2403190152,12.446,0.048
92242,2403190336,32.934,0.263
92242,2403190428,34.922,0.197
92242,2403190520,23.164,0.292
92242,2403190612,22.003,1.155
92242,2403190704,25.136,0.123
92242,2403190796,30.566,0.317
92242,2403190888,19.664,0.106
92242,2403191068,8.781,0.012
92242,2403191160,38.611,0.23
92242,2403390064,12.068,0.082
92242,2403390156,8.247,0.098
92242,2403390248,13.926,0.183
92242,2403390432,15.692,1.321
92242,2403390524,21.446,0.025
92242,2403390616,33.475,0.194
92242,2403390800,27.463,0.082
92242,2403390892,17.069,0.155
92242,2403390980,3.449,0.002
92242,2403391072,19.216,3.562
92242,2403391164,21.866,0.117
92242,2403391256,17.206,0.06
92242,2403391348,19.602,0.05
92242,2403391440,2.102,0.028
92242,2403391532,7.813,0.038
92242,2403391624,7.702,0.003
92242,2403391716,3.129,0.026
92242,2403391808,10.932,0.097
92242,2403391900,18.235,0.161
92242,5101390072,25.997,0.106
92242,5105990464,26.711,0.366
92242,5105993391,50.806,0.264
92242,5105993943,37.222,0.427
92242,5105994207,26.617,0.295
92242,5105994543,21.956,0.308
92242,5105994783,43.667,1.849
92242,5105995191,26.659,0.133
92242,5105995847,33.759,0.646
92242,5105995999,43.895,0.378
92242,5110790022,11.319,0.267
92242,5110790076,11.156,0.124
92242,5110790400,25.803,0.227
92242,5110790488,20.522,0.269
92242,5110790656,4.554,0.079
92242,5110793415,31.031,0.361
92242,5110794247,9.46,0.051
92242,5110795887,8.479,0.049
92242,5115390480,29.168,0.267
92242,5115390928,33.976,0.308
92242,5115393671,21.776,0.146
92242,5115394807,12.289,0.022
92242,5115394943,22.902,0.96
92242,5115395133,22.145,0.559
92242,5115396455,12.859,0.374
92242,5117990064,7.947,0.266
92242,5117993683,7.003,0.01
92242,5117993783,7.335,0.06
92242,5117993863,2.331,0.006
92242,5117995407,15.015,0.128
92242,5151090020,14.935,0.413
92242,5160093507,6.24,0.032
92242,5161093531,2.046,0.0
92242,5168394474,9.555,0.03
92242,5168594476,3.034,0.001
92296,1802780522,6.785,0.044
92323,1918394578,3.302,0.0
92350,2907164496,0.615,0.0
92350,2907177434,7.26,0.031
92377,3404143320,0.101,0.0
92377,3404177270,1.965,0.003
92377,3404177300,2.062,0.003
92404,3701390664,0.963,0.0
92404,3701391896,5.978,0.019
92404,3701392436,0.491,0.0
92404,3701393904,9.262,0.039
92431,3904778316,1.427,0.006
92431,3904781718,5.919,0.054
92459,0217047440,57.631,2.412
92485,0900580490,12.454,0.251
92485,0900587910,0.267,0.002
92485,0900903250,6.431,0.069
92485,0900904580,0.091,0.0
92485,0900914160,0.233,0.0
92485,0900946940,8.191,0.053
92485,0900949950,13.153,0.095
92485,0900962290,8.564,0.062
92485,0900980070,27.599,0.422
92485,0900987560,15.456,0.558
92539,0609991350,0.284,0.0
92539,0609993580,1.682,0.003
92566,1713392580,0.06,0.005
92566,1713392600,0.026,0.0
92566,1713392625,0.808,0.0
92566,1713392630,0.444,0.0
92566,1713392635,0.541,0.0
92566,1713392640,0.208,0.0
92566,1713392655,0.105,0.0
92566,1713392675,1.076,0.021
92566,1713392680,0.507,0.0
92566,1713392685,0.102,0.0
92566,1713392695,0.772,0.005
92566,1713392700,0.261,0.0
92566,1713392705,0.14,0.0
92566,1713392710,0.361,0.001
92593,1901390246,1.074,0.0
92593,1901390525,1.709,0.21
92593,1901390575,18.774,0.258
92593,1901391128,0.454,0.002
92593,1901391252,3.283,0.05
92593,1901393039,0.463,0.0
92593,1901393477,0.578,0.0
92593,1901394597,37.373,1.702
92674,3604510242,0.619,0.0
92674,3604513717,0.324,0.0
92674,3604542015,16.983,0.111
92674,3604556209,1.315,0.007
92674,3604564265,1.353,0.035
92674,3604578608,7.112,0.355
92674,3604578619,4.083,0.028
92674,3604582348,0.199,0.0
92701,4602919020,0.06,0.0
92701,4602934860,0.069,0.0
92701,4602948980,0.001,0.0
92701,4602958420,0.118,0.0
92701,4602969300,12.127,0.013
92728,5502724000,0.184,0.0
92728,5502783975,3.621,0.162
92728,5505583975,6.136,0.227
92728,5505584000,0.511,0.003
92782,2301104475,0.365,0.077
92782,2301154560,2.589,0.543
92782,2301180740,9.836,0.275
92782,2301186515,2.502,0.249
92782,2302524320,1.609,0.121
92797,3805313290,1.267,0.0
92797,3805358045,0.368,0.002
92797,3805383860,6.677,0.078
92863,1707505014,0.916,0.0
92863,1707548814,1.951,0.0
92890,0605392320,0.861,0.0
92890,0608793590,13.838,0.331
92917,1204990247,0.084,0.0
92917,1204993549,5.26,0.0
92917,1204993783,0.899,0.0
92971,5513519025,1.201,0.397
92971,5513525400,3.537,0.865
92971,5513584375,4.065,0.194
92971,5513584400,0.049,0.001
92998,5502714300,0.324,0.0
92998,5502784425,2.123,0.0
92998,5503984425,1.745,0.053
92998,5503984450,0.2,0.012
93025,5507340150,0.087,0.0
93025,5507340550,5.08,0.034
93025,5507348225,0.263,0.031
93025,5507354500,4.807,0.001
93025,5507354525,0.03,0.0
93025,5507367325,4.528,1.018
93025,5507369725,4.079,0.289
93025,5507372150,2.114,0.874
93025,5507377150,0.893,0.001
93025,5507379350,0.016,0.0
93025,5507384475,16.455,1.084
93025,5507384500,0.168,0.0
93025,5507386025,9.939,0.017
93025,5507386050,0.279,0.0
93052,3905116126,5.069,0.03
93079,1901794607,5.584,0.222
93133,3913161434,4.034,0.564
93187,1302591500,0.203,0.003
93187,1322990282,0.139,0.0
93187,1329993240,5.425,0.006
93187,1329993294,19.18,0.166
93214,2600539200,0.14,0.0
93214,2600546760,0.174,0.0
93214,2600584880,2.733,0.045
93214,2600584900,0.339,0.0
93241,3117991490,2.13,0.044
93241,3117993125,0.958,0.0
93268,1303393300,5.947,0.057
93322,2402190868,0.087,0.0
93322,2404391276,1.423,0.034
93322,4205581240,6.63,0.007
93322,4205581824,2.841,0.0
93376,4205927408,3.312,0.0
93376,4205981832,0.731,0.0
93421,3708790704,4.578,0.0
93421,3708791608,6.095,0.0
93421,3708791680,0.833,0.009
93421,3708793920,15.721,0.312
93421,3709992868,0.374,0.0
93457,4003993614,6.295,0.002
93484,4836793701,0.268,0.0
93484,4836794095,15.246,0.002
93484,4836794100,0.555,0.0
93484,4836794105,22.619,0.066
93511,1907994633,4.381,0.002
93619,1608793703,2.297,0.005
93619,4104590833,0.151,0.0
93673,0806993610,3.248,0.003
93700,2019176475,4.261,0.068
93700,2019176500,0.132,0.0
93727,3909382656,2.817,0.25
93781,3907916336,0.004,0.0
93781,3907943442,0.312,0.0
93781,3907950624,0.246,0.0
93781,3907982712,2.88,0.017
93781,3916316210,0.549,0.001
93808,3600379103,3.579,0.0
93862,5300790448,3.479,0.126
93862,5300791840,0.983,0.0
93862,5300793712,13.336,0.338
93862,5301790944,14.805,0.532
93876,3718391992,4.179,0.0
93916,5513105050,0.491,0.044
93916,5513180575,1.209,0.066
93916,5513185350,13.377,0.149
93916,5513185375,2.0,0.191
93970,4803990410,3.716,0.496
93997,0901155500,0.039,0.0
93997,0901173770,6.327,0.025
93997,4400914500,1.687,0.031
93997,4400935380,1.798,0.048
93997,4400977000,15.833,0.388
94051,1705519421,2.64,0.007
94051,1705527611,2.055,0.001
94132,3904964570,1.625,0.016
94132,3909721154,0.018,0.0
94132,3909738696,3.423,0.004
94273,3403179460,10.387,1.686
94273,3607178366,3.834,1.697
94282,3910978456,1.956,0.0
94285,2401390300,8.943,0.014
94285,2401390484,0.008,0.0
94285,2401390576,16.639,0.049
94285,2401390668,0.28,0.001
94285,2401390940,0.524,0.0
94321,5404190676,0.987,0.041
94321,5404191176,0.654,0.005
94321,5404191480,0.407,0.022
94375,2909120188,0.112,0.0
94375,2909133382,10.142,0.001
94402,2802590117,2.297,0.016
94402,2802590855,0.854,0.0
94402,2802591593,1.375,0.024
94402,2802592331,0.812,0.0
94402,2802593069,1.207,0.0
94442,3607134550,3.907,0.069
94510,5506332275,1.255,0.0
94510,5506386275,1.912,0.0
94564,1809113744,0.288,0.0
94564,1809152830,1.816,0.0
94591,3200794896,1.767,0.0
94591,4904590602,5.625,0.0
94618,0105193456,4.445,0.03
94672,4848194185,4.658,0.003
94726,3901316602,0.324,0.002
94726,3901348580,0.96,0.024
94726,3901361378,5.18,0.043
94726,3901364962,2.228,0.027
94726,3901366628,4.831,0.016
94726,5405190780,2.849,0.637
94726,5406990788,4.535,0.009
94726,5406990824,6.236,0.71
94726,5406990862,9.668,0.301
94753,3002993801,6.162,0.184
94807,2612109340,0.063,0.001
94807,2612119660,1.64,0.154
94807,2612130980,1.159,0.008
94807,2612155100,1.996,0.004
94807,2612155120,0.276,0.001
94807,2612186780,2.157,0.016
94807,2612186800,1.282,0.0
94861,4714790338,4.727,0.0
94861,4714790528,0.05,0.0
94861,4714790718,1.403,0.0
94861,4716592066,0.006,0.0
94861,4716592256,6.684,0.0
94863,4842394205,5.212,0.058
94870,2910177524,7.302,0.009
94915,3502893810,2.07,0.0
94996,3704794000,4.942,0.0
95050,5505516225,0.025,0.0
95050,5505586925,0.839,0.0
95050,5512786925,3.574,0.19
95050,5512786950,0.152,0.0
95077,2001508825,7.751,0.037
95077,2017303125,4.356,0.046
95077,2017305337,4.722,0.031
95077,2017317375,1.186,0.194
95077,2017328125,1.981,0.0
95077,2017329300,4.356,0.049
95077,2017336250,10.252,0.098
95077,2017347125,7.988,0.165
95077,2017352450,0.249,0.004
95077,2017354425,3.233,0.052
95077,2017355075,1.153,0.001
95077,2017360125,12.042,0.384
95077,2017360675,7.181,0.017
95077,2017362675,4.57,0.005
95077,2017372375,0.19,0.0
95077,2017373275,1.299,0.0
95077,2017374300,1.952,0.039
95077,2017379000,151.724,3.957
95077,2019126975,0.654,0.0
95104,4800991815,0.629,0.0
95104,4848594215,50.155,0.0
95158,0401393774,4.708,0.001
95266,1211993666,12.781,0.164
95301,3719391908,0.023,0.0
95301,3719392184,5.635,0.0
95301,3719392332,9.027,0.0
95301,3719392628,9.632,0.0
95301,3719394012,9.012,0.0
95310,2907712648,0.455,0.0
95310,2907750852,3.448,0.0
95310,2907752949,0.164,0.0
95310,2907770009,4.598,0.001
95320,3907732102,0.322,0.023
95320,3907754712,0.135,0.0
95320,3907766810,0.275,0.008
95320,3907785232,2.831,0.011
95374,0601190430,2.038,0.0
95401,2123593096,1.25,0.002
95401,2123593712,3.97,0.104
95411,5109590224,12.875,0.213
95411,5109594063,8.525,0.003
95411,5109595159,11.993,0.09
95411,5109595375,8.717,0.192
95411,5109595911,8.876,0.038
95411,5119991290,10.046,0.326
95411,5183096395,8.835,0.161
95455,4208103072,0.007,0.0
95455,4208120144,0.552,0.126
95455,4208124592,1.238,0.002
95455,4208133944,0.511,0.0
95455,4208145224,7.673,0.057
95455,4208145584,0.195,0.006
95455,4208150720,3.603,0.407
95455,4208152280,0.977,0.003
95455,4208156608,2.197,0.024
95455,4208172648,1.896,0.263
95455,4208185312,8.365,0.342
95455,4208186456,0.509,0.002
95482,2606547080,0.252,0.0
95482,2606549040,0.07,0.0
95482,2606587420,2.098,0.069
95482,2606587440,0.731,0.03
95509,3711794040,4.754,0.0
95536,4500793718,10.205,0.034
95590,0901142390,0.042,0.0
95590,0901344910,2.512,0.07
95590,0901513810,0.012,0.0
95590,0901586790,10.283,0.311
95644,3810541260,1.101,0.0
95644,3810553660,1.761,0.0
95644,3810576340,0.243,0.0
95644,3810586220,15.801,0.038
95644,3810586260,2.951,0.0
95671,0604593740,4.368,0.0
95698,2706716336,0.567,0.933
95698,2706725694,0.118,0.665
95698,2706770420,10.348,1.333
95698,2706770438,2.135,0.494
95725,0602193750,2.684,0.03
95806,1719718199,0.659,0.188
95806,1719726519,0.304,0.0
95806,1719779865,0.448,0.1
95806,1719782114,2.538,0.221
95833,3701992324,7.402,0.145
95833,3701993252,19.8,0.133
95833,3712990508,17.63,0.243
95833,3712991092,16.304,0.991
95833,3712991404,21.914,1.11
95833,3712992008,6.814,0.437
95833,3712994044,50.679,1.398
95833,3714193248,1.704,0.031
95860,3902778302,1.084,0.002
95860,3902785792,8.399,0.032
95887,2111393736,1.754,0.007
95914,3719592380,1.098,0.0
95914,3719593220,4.508,0.015
