Urban Area GEOID,ZCTA5,Land Area,Water Area
83332,48843,22.626,1.12
83332,48855,4.713,0.084
83368,04268,1.204,0.0
83368,04270,0.78,0.0
83368,04281,2.078,0.085
83377,35740,3.148,0.0
83377,37380,2.376,0.0
83480,49345,4.294,0.01
83494,38583,7.147,0.0
83521,54656,5.204,0.0
83548,29301,24.012,0.151
83548,29302,13.233,0.089
83548,29303,26.26,0.105
83548,29306,8.574,0.035
83548,29307,16.647,0.097
83548,29316,20.789,0.03
83548,29320,0.618,0.0
83548,29323,1.24,0.015
83548,29324,0.103,0.0
83548,29329,0.307,0.0
83548,29333,0.405,0.0
83548,29334,20.455,0.536
83548,29346,0.202,0.0
83548,29349,6.79,0.053
83548,29365,4.958,0.024
83548,29369,12.932,0.236
83548,29375,0.123,0.0
83548,29376,6.253,0.038
83548,29377,1.424,0.026
83548,29378,0.104,0.0
83548,29385,7.335,0.016
83548,29388,2.739,0.006
83548,29651,5.495,0.043
83575,57783,7.686,0.0
83575,57799,0.188,0.0
83629,51301,6.124,0.052
83710,51331,1.298,0.193
83710,51351,3.525,0.034
83710,51355,1.635,0.005
83710,51360,8.396,1.428
83764,99001,4.666,0.0
83764,99004,2.314,0.0
83764,99005,3.102,0.0
83764,99011,4.915,0.0
83764,99014,0.103,0.0
83764,99016,6.782,0.099
83764,99019,5.886,1.079
83764,99021,5.42,0.0
83764,99022,0.035,0.0
83764,99025,1.067,0.0
83764,99026,1.305,0.0
83764,99027,7.62,0.103
83764,99037,5.975,0.031
83764,99201,2.97,0.194
83764,99202,5.946,0.098
83764,99203,4.646,0.008
83764,99204,1.02,0.0
83764,99205,8.383,0.003
83764,99206,13.506,0.103
83764,99207,5.196,0.05
83764,99208,18.261,0.016
83764,99212,10.37,0.138
83764,99216,11.658,0.092
83764,99217,7.711,0.094
83764,99218,6.56,0.0
83764,99223,8.832,0.006
83764,99224,17.078,0.088
83764,99251,0.183,0.0
83764,99258,0.162,0.0
83818,27332,4.209,0.462
83818,28326,8.457,0.029
83899,62561,3.095,0.007
83899,62563,1.869,0.001
83899,62629,5.964,0.121
83899,62670,0.23,0.0
83899,62684,2.86,0.023
83899,62693,1.732,0.027
83899,62701,0.389,0.0
83899,62702,14.323,0.0
83899,62703,14.628,0.042
83899,62704,12.226,0.014
83899,62706,0.049,0.0
83899,62707,9.064,0.001
83899,62711,10.888,0.0
83899,62712,4.422,0.005
83926,01001,10.002,0.289
83926,01013,5.66,0.585
83926,01020,12.461,0.382
83926,01022,4.75,0.0
83926,01028,12.021,0.069
83926,01030,8.535,0.144
83926,01033,1.722,0.021
83926,01036,2.271,0.005
83926,01040,10.047,0.667
83926,01056,15.075,0.311
83926,01057,0.192,0.0
83926,01069,4.469,0.057
83926,01073,0.451,0.099
83926,01075,11.334,0.522
83926,01077,6.434,0.75
83926,01079,1.478,0.019
83926,01080,1.272,0.014
83926,01085,27.03,0.562
83926,01089,13.374,0.746
83926,01095,13.552,0.205
83926,01103,0.435,0.0
83926,01104,5.232,0.15
83926,01105,1.206,0.117
83926,01106,7.428,0.019
83926,01107,1.542,0.129
83926,01108,3.356,0.032
83926,01109,5.441,0.194
83926,01118,3.596,0.094
83926,01119,3.531,0.097
83926,01128,1.109,0.0
83926,01129,3.436,0.088
83926,01144,0.022,0.0
83926,01151,2.369,0.185
83926,06093,0.934,0.013
83953,65619,3.118,0.0
83953,65714,12.637,0.006
83953,65721,13.983,0.041
83953,65742,0.286,0.0
83953,65757,0.774,0.0
83953,65801,0.021,0.0
83953,65802,23.037,0.0
83953,65803,22.622,0.015
83953,65804,17.168,0.026
83953,65806,2.135,0.0
83953,65807,19.288,0.018
83953,65809,8.881,0.0
83953,65810,10.122,0.0
83953,65897,0.262,0.0
83980,43078,0.358,0.0
83980,45501,0.008,0.0
83980,45502,5.712,0.0
83980,45503,14.663,0.0
83980,45504,11.565,0.047
83980,45505,8.071,0.019
83980,45506,4.702,0.0
83993,37172,8.961,0.0
84007,05150,0.987,0.024
84007,05156,3.363,0.084
84024,34601,0.88,0.0
84024,34604,11.981,0.039
84024,34606,11.569,1.48
84024,34607,2.223,0.053
84024,34608,15.237,0.811
84024,34609,22.187,0.102
84024,34610,20.811,0.655
84024,34613,22.017,1.139
84024,34614,5.144,0.033
84024,34638,0.034,0.01
84024,34654,0.012,0.0
84024,34667,5.278,0.102
84024,34669,9.56,0.254
84024,34679,0.315,0.002
84034,66083,3.069,0.009
84061,71021,0.584,0.004
84061,71071,2.024,0.017
84061,71075,4.774,0.019
84088,37064,0.27,0.0
84088,37174,15.686,0.017
84088,37179,4.594,0.0
84088,38401,2.764,0.0
84169,06076,5.174,0.279
84304,84074,3.14,0.189
84385,98292,2.75,0.0
84429,83669,3.877,0.025
84439,32091,5.873,0.0
84466,39759,18.727,0.113
84466,39762,0.621,0.0
84493,16801,11.709,0.0
84493,16802,0.767,0.0
84493,16803,8.376,0.0
84493,16823,0.038,0.0
84493,16827,2.353,0.002
84493,16851,0.528,0.0
84493,16868,0.172,0.0
84493,16870,1.977,0.0
84547,30458,23.948,0.565
84547,30460,0.328,0.006
84547,30461,4.021,0.124
84601,62088,3.067,0.033
84630,22939,3.356,0.006
84630,22980,16.211,0.132
84630,24401,19.564,0.038
84630,24482,0.014,0.0
84655,97383,2.618,0.0
84655,97385,1.215,0.0
84682,80487,10.11,0.013
84763,76401,9.347,0.004
84763,76402,0.028,0.0
84790,80751,5.417,0.0
84817,61037,0.101,0.0
84817,61071,5.448,0.231
84817,61081,9.063,0.391
84871,54467,7.635,0.101
84871,54481,12.216,0.924
84871,54482,5.274,0.036
84952,55976,2.714,0.0
85033,74074,11.096,0.065
85033,74075,13.551,0.406
85033,74077,0.278,0.0
85033,74078,0.138,0.0
85087,95202,1.06,0.007
85087,95203,6.165,0.581
85087,95204,5.302,0.264
85087,95205,8.991,0.012
85087,95206,16.491,0.253
85087,95207,7.246,0.182
85087,95209,5.747,0.124
85087,95210,4.551,0.026
85087,95211,0.099,0.016
85087,95212,6.793,0.033
85087,95215,11.576,0.018
85087,95219,5.422,0.532
85087,95231,4.564,0.003
85087,95240,0.022,0.001
85087,95330,8.335,0.005
85087,95337,0.098,0.0
85114,50588,3.883,0.0
85195,22657,4.09,0.039
85222,61364,8.124,0.005
85276,54209,0.273,0.0
85276,54235,6.647,1.864
85303,49091,6.244,0.0
85330,57741,0.164,0.0
85330,57785,3.87,0.0
85357,72160,5.87,0.0
85390,34446,14.649,0.0
85390,34448,0.64,0.0
85390,34614,0.428,0.013
85411,61951,2.771,0.008
85438,47882,2.712,0.0
85465,63080,5.894,0.0
85465,65441,0.248,0.0
85519,73086,3.257,0.048
85546,75482,10.831,0.184
85573,98272,0.016,0.0
85573,98294,3.072,0.006
85654,30747,5.663,0.0
85654,30753,2.739,0.007
85681,84098,3.613,0.0
85708,29040,2.921,0.0
85708,29150,23.882,0.315
85708,29152,4.756,0.025
85708,29153,8.179,0.045
85708,29154,17.7,0.086
85708,29168,0.215,0.0
85762,17801,2.846,0.012
85762,17857,3.257,0.001
85762,17870,6.323,0.057
85762,17876,1.3,0.005
85789,98944,5.558,0.0
85870,96130,3.179,0.008
85978,97462,0.898,0.0
85978,97479,4.285,0.051
86005,30401,8.011,0.241
86024,28539,16.544,0.447
86024,28584,8.928,0.056
86113,97345,0.191,0.077
86113,97386,5.04,0.071
86140,37874,7.083,0.0
86167,79556,7.548,0.001
86194,35032,0.056,0.0
86194,35044,6.001,0.093
86194,35150,9.342,0.018
86194,35151,3.854,0.001
86210,13032,2.254,0.0
86210,13037,0.274,0.014
86210,13123,0.169,0.0
86210,13157,0.418,0.014
86210,13162,0.234,0.002
86210,13308,0.504,0.009
86248,31781,0.936,0.0
86248,31791,4.919,0.027
86275,46542,0.312,0.076
86275,46567,5.64,5.804
86275,46732,0.753,0.046
86302,13027,14.554,0.361
86302,13029,7.668,0.036
86302,13030,0.497,0.0
86302,13031,7.1,0.0
86302,13036,4.25,0.134
86302,13039,9.896,0.007
86302,13041,6.256,0.003
86302,13057,11.831,0.11
86302,13066,8.112,0.117
86302,13076,0.06,0.0
86302,13078,6.925,0.055
86302,13082,0.943,0.006
86302,13088,8.332,1.83
86302,13090,11.133,0.003
86302,13104,6.725,0.01
86302,13116,1.239,0.0
86302,13120,0.495,0.0
86302,13132,0.018,0.0
86302,13135,1.674,0.0
86302,13164,0.576,0.0
86302,13202,1.005,0.0
86302,13203,1.7,0.0
86302,13204,4.256,0.513
86302,13205,3.515,0.0
86302,13206,4.064,0.0
86302,13207,3.213,0.047
86302,13208,4.09,0.0
86302,13209,10.182,2.471
86302,13210,3.766,0.003
86302,13211,4.566,0.0
86302,13212,10.67,0.001
86302,13214,3.511,0.008
86302,13215,8.838,0.0
86302,13219,5.021,0.019
86302,13224,2.869,0.0
86302,13244,0.723,0.0
86302,13290,0.262,0.0
86329,93268,3.58,0.0
86383,74464,11.818,0.096
86437,35160,10.1,0.004
86464,32301,10.11,0.082
86464,32303,19.255,0.264
86464,32304,10.752,0.121
86464,32305,7.86,0.215
86464,32306,0.121,0.0
86464,32307,0.421,0.0
86464,32308,13.415,0.224
86464,32309,11.949,0.652
86464,32310,11.28,0.64
86464,32311,9.036,0.22
86464,32312,24.579,1.168
86464,32313,0.29,0.0
86464,32317,6.123,0.511
86464,32399,0.268,0.001
86518,71282,3.747,0.0
86545,52339,1.391,0.0
86545,52342,1.478,0.0
86572,18218,0.521,0.0
86572,18232,0.677,0.0
86572,18250,0.256,0.0
86572,18252,1.07,0.0
86599,33510,7.578,0.464
86599,33511,16.045,0.854
86599,33527,15.302,0.365
86599,33534,11.904,0.993
86599,33543,21.82,0.017
86599,33544,14.749,0.072
86599,33545,9.629,0.009
86599,33547,6.029,0.077
86599,33548,7.616,1.193
86599,33549,12.195,1.199
86599,33550,0.012,0.0
86599,33556,23.657,3.058
86599,33558,17.737,1.607
86599,33559,7.287,0.168
86599,33563,12.116,0.182
86599,33565,4.429,0.134
86599,33566,16.189,0.44
86599,33567,6.539,0.024
86599,33569,13.172,0.663
86599,33570,14.824,0.881
86599,33572,12.895,1.747
86599,33573,14.902,0.844
86599,33578,17.552,1.369
86599,33579,12.63,0.324
86599,33584,15.106,0.559
86599,33592,5.262,0.022
86599,33594,10.231,0.523
86599,33596,11.364,0.305
86599,33598,7.577,0.042
86599,33602,2.592,0.361
86599,33603,4.132,0.08
86599,33604,7.467,0.461
86599,33605,7.837,0.401
86599,33606,3.276,0.413
86599,33607,9.278,0.233
86599,33609,3.997,0.205
86599,33610,18.0,0.853
86599,33611,6.283,0.302
86599,33612,9.944,0.511
86599,33613,6.548,0.565
86599,33614,9.74,0.396
86599,33615,7.977,0.624
86599,33616,3.239,0.132
86599,33617,8.836,0.367
86599,33618,8.439,1.302
86599,33619,23.954,1.155
86599,33620,0.873,0.006
86599,33621,5.658,0.049
86599,33624,9.088,0.535
86599,33625,9.042,0.414
86599,33626,12.27,0.909
86599,33629,4.81,0.205
86599,33634,8.439,0.594
86599,33635,5.032,0.461
86599,33637,7.019,0.405
86599,33647,23.735,1.277
86599,33701,2.666,0.223
86599,33702,7.981,1.002
86599,33703,5.017,0.93
86599,33704,3.422,0.466
86599,33705,5.582,0.58
86599,33706,3.657,3.466
86599,33707,5.281,3.881
86599,33708,3.406,3.148
86599,33709,5.12,0.471
86599,33710,7.973,1.341
86599,33711,4.703,0.85
86599,33712,6.398,0.713
86599,33713,6.536,0.121
86599,33714,3.652,0.053
86599,33715,1.865,0.585
86599,33716,6.176,0.447
86599,33744,0.584,0.007
86599,33755,5.469,0.825
86599,33756,7.212,1.319
86599,33759,4.838,0.194
86599,33760,5.634,0.243
86599,33761,5.059,0.114
86599,33762,5.939,0.382
86599,33763,3.354,0.199
86599,33764,6.311,0.275
86599,33765,4.177,0.066
86599,33767,2.007,4.403
86599,33770,5.2,0.527
86599,33771,5.988,0.256
86599,33772,5.277,0.898
86599,33773,5.057,0.611
86599,33774,4.586,0.33
86599,33776,3.387,0.51
86599,33777,5.502,0.901
86599,33778,3.763,0.203
86599,33781,6.573,0.154
86599,33782,5.387,0.403
86599,33785,1.179,0.724
86599,33786,0.536,1.282
86599,34610,1.802,0.0
86599,34637,4.676,0.268
86599,34638,15.286,0.868
86599,34639,13.967,1.252
86599,34652,8.129,0.574
86599,34653,10.939,0.06
86599,34654,20.789,0.645
86599,34655,20.544,0.2
86599,34667,14.95,0.223
86599,34668,13.858,0.757
86599,34669,5.973,0.173
86599,34677,12.305,1.865
86599,34681,0.725,0.188
86599,34683,10.283,0.702
86599,34684,6.736,1.371
86599,34685,10.036,1.093
86599,34688,5.103,1.331
86599,34689,10.419,2.566
86599,34690,3.428,0.152
86599,34691,6.978,0.28
86599,34695,5.582,0.644
86599,34698,10.131,0.55
86626,21787,2.267,0.009
86653,87529,3.457,0.0
86653,87557,6.899,0.0
86653,87571,8.5,0.0
86707,27886,8.452,0.017
86734,76574,7.024,0.065
86788,62568,5.46,0.093
86815,24630,2.286,0.013
86815,24651,2.894,0.011
86830,57064,3.207,0.0
86830,57106,0.054,0.0
86869,93561,8.063,0.02
86950,42348,0.86,0.001
86950,47520,0.89,0.0
86950,47586,3.316,0.0
87058,76501,5.73,0.002
87058,76502,16.789,0.022
87058,76504,11.643,0.084
87058,76513,22.676,0.099
87058,76579,1.547,0.003
87139,47802,15.103,0.039
87139,47803,13.976,0.197
87139,47804,5.423,0.008
87139,47805,7.274,0.138
87139,47807,3.521,0.0
87139,47809,0.156,0.0
87139,47885,1.381,0.008
87166,75160,12.24,0.004
87166,75161,0.062,0.0
87193,71854,21.633,0.135
87193,75501,24.1,0.034
87193,75503,18.713,0.213
87193,75569,2.193,0.0
87263,97058,7.668,0.002
87355,56701,5.255,0.154
87382,30286,10.364,0.036
87436,31757,7.42,0.135
87436,31792,14.868,0.155
87463,30824,8.285,0.119
87490,91301,7.04,0.022
87490,91320,13.481,0.0
87490,91360,12.861,0.354
87490,91361,10.862,0.447
87490,91362,14.918,0.0
87490,91377,5.295,0.0
87490,93012,3.717,0.0
87490,93021,12.022,0.207
87490,93065,0.003,0.0
87517,49093,8.675,0.675
87544,21788,3.795,0.006
87598,44883,9.204,0.138
87625,31793,5.342,0.152
87625,31794,13.019,0.158
87652,97141,2.651,0.0
87679,46072,2.422,0.0
87787,32754,5.17,0.0
87787,32780,22.102,0.023
87787,32796,12.666,0.095
87787,32927,0.017,0.0
87814,16354,2.212,0.0
87841,30538,0.738,0.0
87841,30577,11.797,0.032
87841,30598,0.059,0.0
87868,43434,0.023,0.0
87868,43447,4.527,0.025
87868,43460,2.599,0.324
87868,43465,7.894,0.027
87868,43528,10.111,0.022
87868,43537,16.57,0.898
87868,43542,2.147,0.0
87868,43551,27.578,1.205
87868,43558,3.678,0.0
87868,43560,16.444,0.074
87868,43566,5.958,0.219
87868,43571,3.14,0.0
87868,43604,2.817,0.252
87868,43605,7.172,1.027
87868,43606,6.451,0.003
87868,43607,7.245,0.005
87868,43608,3.318,0.005
87868,43609,4.82,0.683
87868,43610,1.242,0.0
87868,43611,7.075,1.449
87868,43612,11.523,0.16
87868,43613,6.125,0.0
87868,43614,8.982,0.64
87868,43615,16.485,0.02
87868,43616,13.963,0.515
87868,43617,4.324,0.0
87868,43619,10.356,0.03
87868,43620,1.073,0.0
87868,43623,6.689,0.012
87868,48133,2.313,0.19
87868,48144,7.453,0.006
87868,48182,9.821,0.04
87868,49267,0.798,0.003
87922,54660,6.964,0.021
88003,66086,2.702,0.01
88057,84074,11.545,0.0
88084,66409,0.202,0.0
88084,66539,0.091,0.0
88084,66542,1.791,0.01
88084,66546,0.268,0.0
88084,66603,0.894,0.064
88084,66604,6.759,0.006
88084,66605,8.038,0.025
88084,66606,4.896,0.216
88084,66607,6.486,0.003
88084,66608,3.979,0.112
88084,66609,6.634,0.022
88084,66610,4.019,0.048
88084,66611,3.306,0.003
88084,66612,1.065,0.0
88084,66614,8.947,0.453
88084,66615,2.679,0.019
88084,66616,3.584,0.037
88084,66617,4.102,0.023
88084,66618,10.142,0.311
88084,66619,6.033,0.007
88084,66621,0.202,0.0
88084,66622,0.122,0.0
88111,98948,3.083,0.0
88192,06057,1.492,0.391
88192,06063,0.031,0.018
88192,06759,0.172,0.0
88192,06790,17.318,0.169
88192,06791,2.745,0.071
88219,82240,3.607,0.0
88246,18848,2.741,0.021
88246,18854,0.194,0.0
88300,49637,1.289,0.009
88300,49682,0.206,0.0
88300,49684,11.143,0.576
88300,49685,14.376,1.239
88300,49686,17.194,0.389
88300,49690,4.182,0.004
88300,49696,4.026,0.861
88327,15801,3.32,0.761
88354,84312,1.365,0.0
88354,84337,5.384,0.0
88435,64683,4.315,0.261
88462,08022,1.517,0.009
88462,08501,2.102,0.035
88462,08505,6.843,0.08
88462,08512,9.066,0.048
88462,08515,2.179,0.066
88462,08520,9.712,0.078
88462,08534,5.802,0.012
88462,08540,5.083,0.047
88462,08550,12.741,0.107
88462,08560,1.408,0.02
88462,08561,0.435,0.003
88462,08608,0.316,0.066
88462,08609,1.316,0.006
88462,08610,7.439,0.206
88462,08611,2.94,0.6
88462,08618,5.92,0.354
88462,08619,9.979,0.088
88462,08620,4.389,0.066
88462,08628,7.353,0.32
88462,08629,0.791,0.0
88462,08638,5.427,0.017
88462,08648,13.429,0.156
88462,08690,6.599,0.101
88462,08691,10.347,0.049
88504,97457,4.075,0.0
88504,97469,0.939,0.0
88516,81082,4.753,0.0
88543,36079,3.228,0.006
88543,36081,6.306,0.0
88543,36082,0.278,0.0
88570,63362,2.163,0.002
88570,63379,6.837,0.044
88624,96161,19.356,1.305
88651,72472,4.276,0.0
88678,87901,4.6,0.004
88678,87935,3.108,0.0
88678,87942,0.532,0.0
88705,86045,5.56,0.0
88732,85619,0.001,0.0
88732,85653,1.948,0.0
88732,85654,0.069,0.0
88732,85658,3.524,0.0
88732,85701,1.477,0.0
88732,85704,17.352,0.0
88732,85705,13.625,0.0
88732,85706,13.082,0.0
88732,85707,4.118,0.0
88732,85708,2.889,0.0
88732,85709,0.393,0.0
88732,85710,11.961,0.0
88732,85711,8.616,0.0
88732,85712,6.847,0.024
88732,85713,14.691,0.015
88732,85714,5.636,0.0
88732,85715,6.552,0.034
88732,85716,7.199,0.0
88732,85718,23.025,0.012
88732,85719,7.965,0.0
88732,85721,0.015,0.0
88732,85723,0.221,0.0
88732,85724,0.041,0.0
88732,85726,0.037,0.0
88732,85730,10.024,0.022
88732,85735,5.043,0.0
88732,85737,12.582,0.0
88732,85739,12.883,0.0
88732,85741,9.507,0.087
88732,85742,11.835,0.0
88732,85743,13.298,0.072
88732,85745,23.132,0.213
88732,85746,17.603,0.0
88732,85747,6.517,0.0
88732,85748,6.396,0.0
88732,85749,20.188,0.022
88732,85750,17.571,0.052
88732,85755,10.212,0.0
88732,85756,22.268,0.0
88732,85757,7.006,0.0
88813,88401,3.829,0.0
88921,37360,0.461,0.0
88921,37388,14.326,0.0
88948,74008,13.931,0.113
88948,74011,17.343,0.0
88948,74012,24.575,0.039
88948,74014,21.785,0.006
88948,74015,6.506,0.013
88948,74021,4.395,0.0
88948,74033,5.226,0.0
88948,74037,15.003,1.214
88948,74041,1.457,0.015
88948,74050,0.418,0.0
88948,74055,22.178,0.058
88948,74063,11.036,0.027
88948,74066,14.361,0.063
88948,74073,0.021,0.0
88948,74103,0.654,0.0
88948,74104,2.71,0.0
88948,74105,7.268,0.306
88948,74106,7.246,0.0
88948,74107,14.871,1.192
88948,74108,4.11,0.008
88948,74110,5.854,0.002
88948,74112,6.817,0.03
88948,74114,4.831,0.108
88948,74115,12.809,0.008
88948,74116,14.871,0.066
88948,74117,0.841,0.0
88948,74119,0.78,0.0
88948,74120,2.105,0.002
88948,74126,4.055,0.008
88948,74127,7.47,0.543
88948,74128,3.594,0.009
88948,74129,3.986,0.019
88948,74130,2.176,0.004
88948,74131,4.555,0.04
88948,74132,6.826,0.683
88948,74133,13.666,0.02
88948,74134,6.672,0.049
88948,74135,6.147,0.0
88948,74136,7.735,0.413
88948,74137,10.4,0.407
88948,74145,5.943,0.013
88948,74146,5.137,0.008
88948,74171,0.357,0.0
88948,74429,5.602,0.0
89029,38801,23.144,0.053
89029,38804,11.706,0.072
89029,38826,4.459,0.009
89029,38862,1.128,0.001
89029,38866,1.778,0.0
89029,38868,0.96,0.008
89029,38879,0.119,0.0
89056,12986,2.306,0.011
89083,95316,1.358,0.0
89083,95380,8.783,0.0
89083,95382,6.753,0.027
89110,35401,15.973,0.446
89110,35404,12.556,0.231
89110,35405,24.862,0.144
89110,35406,10.276,0.239
89110,35452,0.069,0.0
89110,35453,4.552,0.021
89110,35473,10.118,0.157
89110,35475,4.673,0.034
89110,35476,4.96,0.236
89110,35487,0.121,0.001
89137,61953,3.021,0.009
89164,36083,5.747,0.16
89164,36088,2.45,0.002
89191,92277,6.818,0.0
89218,92277,2.381,0.0
89218,92278,0.392,0.0
89245,83301,19.536,0.07
89245,83328,0.114,0.0
89245,83341,2.417,0.039
89299,31328,2.804,0.084
89326,75701,14.067,0.025
89326,75702,13.513,0.029
89326,75703,21.266,0.16
89326,75704,6.943,0.048
89326,75705,0.624,0.003
89326,75706,2.365,0.037
89326,75707,5.484,0.117
89326,75708,6.838,0.1
89326,75709,5.462,0.296
89326,75711,0.018,0.0
89326,75757,0.05,0.0
89326,75762,4.698,0.031
89326,75791,0.204,0.002
89353,16601,0.143,0.0
89353,16617,1.039,0.0
89353,16684,0.044,0.0
89353,16686,4.831,0.003
89380,95470,2.857,0.016
89380,95482,10.342,0.043
89407,67880,2.784,0.002
89461,63084,7.506,0.0
89488,29321,0.339,0.0
89488,29379,8.822,0.003
89515,45390,0.706,0.0
89515,47390,1.878,0.002
89569,38261,8.161,0.0
89596,53139,0.271,0.0
89596,53182,3.4,0.003
89731,43351,4.79,0.0
89758,43078,6.468,0.0
89785,13319,0.621,0.0
89785,13321,0.58,0.0
89785,13322,0.383,0.004
89785,13323,5.141,0.0
89785,13340,0.983,0.005
89785,13403,3.008,0.0
89785,13413,12.641,0.056
89785,13417,1.419,0.0
89785,13424,0.585,0.0
89785,13456,1.556,0.0
89785,13492,5.762,0.004
89785,13495,0.866,0.0
89785,13501,8.316,0.059
89785,13502,10.183,0.063
89839,78801,7.35,0.009
89866,95687,10.311,0.006
89866,95688,11.278,0.028
89910,85641,4.999,0.0
89910,85747,0.763,0.0
89920,81620,0.015,0.007
89920,81645,0.484,0.04
89920,81657,4.557,0.019
89974,31601,16.642,0.33
89974,31602,12.114,0.16
89974,31605,10.369,0.083
89974,31632,2.013,0.014
89974,31698,0.15,0.001
90028,94503,5.233,0.005
90028,94510,9.954,0.117
90028,94558,0.79,0.001
90028,94589,5.665,0.127
90028,94590,5.945,0.194
90028,94591,9.822,0.027
90028,94592,2.103,0.004
90055,58072,3.721,0.0
90082,31833,2.381,0.14
90082,36854,9.037,0.0
90082,36863,6.679,0.0
90136,62471,6.472,0.002
90217,45891,6.155,0.029
90271,97437,0.449,0.0
90271,97487,4.202,0.0
90325,57069,3.987,0.0
90352,84078,15.657,0.0
90379,76384,5.793,0.009
90433,40383,7.905,0.039
90487,39180,18.57,0.156
90487,39183,5.599,0.092
90487,71233,0.108,0.0
90514,77901,13.886,0.0
90514,77904,12.812,0.0
90514,77905,3.089,0.0
90514,77968,3.626,0.0
90514,77988,0.187,0.0
90541,92301,6.124,0.0
90541,92307,17.809,0.004
90541,92308,18.727,0.006
90541,92344,10.189,0.0
90541,92345,37.874,0.0
90541,92392,13.271,0.0
90541,92394,13.895,0.0
90541,92395,13.885,0.31
90568,30436,3.685,0.085
90568,30474,11.681,0.219
90622,00765,5.546,0.0
90631,65049,11.141,1.434
90631,65065,0.301,0.0
90631,65079,7.664,0.01
90640,86351,5.257,0.0
90676,70586,4.908,0.001
90703,47591,11.827,0.212
90730,08310,0.559,0.003
90730,08326,0.799,0.0
90730,08332,13.864,0.127
90730,08341,0.894,0.001
90730,08344,2.54,0.003
90730,08360,25.543,0.104
90730,08361,12.793,0.07
90757,02539,7.258,0.017
90757,02557,2.265,0.204
90757,02568,7.029,1.164
90784,74301,4.726,0.018
90811,52349,2.784,0.0
90865,55734,1.106,0.0
90865,55768,1.331,0.026
90865,55792,4.24,0.114
90892,23062,1.537,0.101
90892,23072,6.425,0.339
90892,23185,1.734,0.015
90892,23314,4.308,0.036
90892,23320,23.62,1.677
90892,23321,16.896,0.695
90892,23322,23.024,0.572
90892,23323,19.828,1.618
90892,23324,6.655,0.713
90892,23325,3.769,0.489
90892,23435,11.63,2.002
90892,23451,13.6,1.617
90892,23452,15.125,2.367
90892,23453,9.125,0.187
90892,23454,22.03,2.45
90892,23455,15.176,2.352
90892,23456,22.635,0.519
90892,23459,1.676,0.633
90892,23460,5.987,0.0
90892,23461,0.644,0.0
90892,23462,11.029,0.385
90892,23464,16.637,1.259
90892,23502,9.906,0.989
90892,23503,5.046,2.614
90892,23504,4.09,0.381
90892,23505,6.57,2.906
90892,23507,0.908,0.109
90892,23508,3.34,2.306
90892,23509,2.544,0.41
90892,23510,1.149,0.324
90892,23511,5.115,1.255
90892,23513,5.071,0.021
90892,23517,0.826,0.0
90892,23518,6.132,0.819
90892,23523,2.091,0.827
90892,23551,0.486,0.0
90892,23601,7.436,0.243
90892,23602,12.735,0.035
90892,23603,2.567,0.048
90892,23604,2.435,0.058
90892,23605,3.666,0.009
90892,23606,9.662,0.03
90892,23607,5.989,5.328
90892,23608,10.749,0.077
90892,23651,0.785,4.374
90892,23661,4.729,9.216
90892,23662,7.282,1.071
90892,23663,2.811,2.902
90892,23664,4.076,0.256
90892,23665,3.885,0.728
90892,23666,19.388,0.745
90892,23667,0.091,0.0
90892,23668,0.048,0.0
90892,23669,11.089,1.482
90892,23681,1.028,0.007
90892,23690,2.191,0.0
