GEOID,Name,Primary County,Population,Housing Units,Land Area,Water Area,Latitude,Longitude
82279,"Sissonville, WV Urban Cluster",54039,2888,1253,7403095,45494,38.48499,-81.672396
82306,"Sitka, AK Urban Cluster",02220,7027,3214,10511568,95453,57.079226,-135.376622
82333,"Skaneateles, NY Urban Cluster",36067,3524,1848,7278881,0,42.950946,-76.428028
82360,"Skiatook, OK Urban Cluster",40113,6768,2822,9591703,68946,36.363587,-96.016739
82387,"Skowhegan, ME Urban Cluster",23025,4751,2446,8010369,105055,44.778149,-69.712196
82414,"Slaton, TX Urban Cluster",48303,5938,2454,6555999,11252,33.435263,-101.649413
82441,"Sleepy Eye, MN Urban Cluster",27015,3479,1549,3876487,0,44.29718,-94.722758
82468,"Slidell, LA Urbanized Area",22103,91151,36969,151613592,5467864,30.294417,-89.791275
82495,"Slippery Rock, PA Urban Cluster",42019,6716,1957,8467492,0,41.062533,-80.050842
82522,"Smithfield, NC Urban Cluster",37101,27155,11228,60670242,154031,35.530612,-78.35842
82549,"Smithfield, VA Urban Cluster",51093,10215,4141,24806969,287944,36.980035,-76.592987
82562,"Smithton, IL Urban Cluster",17163,3720,1428,6165656,309522,38.393114,-89.995877
82603,"Smithville, TN Urban Cluster",47041,4050,1814,8268357,0,35.953726,-85.826117
82630,"Smithville, TX Urban Cluster",48021,3750,1683,5195406,4225,30.005703,-97.151835
82641,"Smithville North, MO Urban Cluster",29047,2751,978,4064683,0,39.436393,-94.563017
82665,"Sneads Ferry, NC Urban Cluster",37133,3899,2141,13918022,1087083,34.540524,-77.383919
82675,"Snoqualmie, WA Urban Cluster",53033,20592,7714,30926031,317732,47.497624,-121.788849
82684,"Snowflake, AZ Urban Cluster",04017,6279,2239,12803233,0,34.513352,-110.088908
82711,"Snyder, TX Urban Cluster",48415,11557,4899,17774570,72772,32.71458,-100.9148
82724,"Social Circle, GA Urban Cluster",13297,3328,1380,9240926,53201,33.670125,-83.718433
82738,"Socorro, NM Urban Cluster",35053,8991,4072,15972080,25853,34.06402,-106.898182
82765,"Soda Springs, ID Urban Cluster",16029,2793,1269,5937377,132294,42.683264,-111.584805
82792,"Sodus, NY Urban Cluster",36117,2865,1265,6019480,0,43.239049,-77.061871
82819,"Soldotna, AK Urban Cluster",02122,6526,2847,18839581,634830,60.48282,-151.111367
82846,"Soledad, CA Urban Cluster",06053,25943,3921,10761173,23207,36.431116,-121.329208
82873,"Solvang--Buellton--Santa Ynez, CA Urban Cluster",06083,14862,6250,19749640,2595,34.626478,-120.100955
82900,"Somerset, KY Urban Cluster",21199,29042,13608,89463982,1394276,37.064894,-84.626324
82913,"Somerset, MI Urban Cluster",26059,2910,1727,8693475,3311462,42.058488,-84.41297
82927,"Somerset, PA Urban Cluster",42111,12583,4476,20257636,0,40.006313,-79.066914
82937,"Somerset, WI Urban Cluster",55109,2604,1100,5255724,0,45.127559,-92.672078
82981,"Somerton, AZ Urban Cluster",04027,16988,4808,19756575,3867,32.580192,-114.647366
83008,"Sonoma, CA Urban Cluster",06097,32678,14664,32189595,0,38.299142,-122.476541
83062,"Sonora, TX Urban Cluster",48435,3352,1477,5021296,0,30.567918,-100.64435
83073,"Sonora--Jamestown--Phoenix Lake, CA Urban Cluster",06109,28255,15348,80826326,559493,38.001669,-120.317395
83089,"Soperton, GA Urban Cluster",13283,2832,1137,6428381,91756,32.37269,-82.596427
83116,"South Bend, IN--MI Urbanized Area",18141,278165,121210,417247876,8303240,41.714357,-86.201743
83143,"South Boston, VA Urban Cluster",51083,8306,3985,17731895,59464,36.727461,-78.911876
83156,"South Deerfield, MA Urban Cluster",25011,5028,2323,17049874,211839,42.472138,-72.580376
83210,"South Fallsburg, NY Urban Cluster",36105,3388,1302,8627771,24659,41.724768,-74.617933
83251,"South Haven, MI Urban Cluster",26159,5791,4221,13555252,257197,42.394828,-86.269633
83278,"South Hill, VA Urban Cluster",51117,4834,2308,12525916,86575,36.72211,-78.115354
83305,"South Lake Tahoe, CA--NV Urban Cluster",06017,29107,20291,43208122,570993,38.91344,-119.968216
83332,"South Lyon--Howell, MI Urbanized Area",26093,119509,51131,265922612,24510846,42.507278,-83.806042
83359,"Southold, NY Urban Cluster",36103,9810,6700,28817851,2503038,41.081027,-72.395373
83368,"South Paris, ME Urban Cluster",23017,4780,2380,11663357,262000,44.21559,-70.521238
83377,"South Pittsburg, TN--AL Urban Cluster",47115,5373,2532,12823396,0,35.009909,-85.711954
83386,"South Vacherie, LA Urban Cluster",22093,2621,1006,3836844,10034,29.935533,-90.695285
83440,"Sparta, GA Urban Cluster",13141,3622,1083,9971571,44375,33.275141,-82.973767
83467,"Sparta, IL Urban Cluster",17157,4046,1900,6200214,14691,38.129284,-89.704753
83480,"Sparta, MI Urban Cluster",26081,4041,1747,4474630,4498,43.156675,-85.708595
83494,"Sparta, TN Urban Cluster",47185,5449,2490,16545014,0,35.934824,-85.479716
83521,"Sparta, WI Urban Cluster",55081,9907,4329,14075114,0,43.939004,-90.816429
83548,"Spartanburg, SC Urbanized Area",45083,180786,78962,492278528,7734171,34.974865,-81.989514
83575,"Spearfish, SD Urban Cluster",46081,11459,5459,15875408,0,44.494368,-103.855048
83602,"Spearman, TX Urban Cluster",48195,3349,1336,3966314,0,36.194103,-101.194145
83629,"Spencer, IA Urban Cluster",19041,10952,5303,15982383,349224,43.143744,-95.156558
83656,"Spencer, WV Urban Cluster",54087,2986,1497,5100242,43852,38.810948,-81.361776
83710,"Spirit Lake, IA Urban Cluster",19059,10826,7763,29960414,4474487,43.3909,-95.116406
83764,"Spokane, WA Urbanized Area",53063,387847,167877,425472271,5150716,47.68043,-117.352257
83791,"Spooner, WI Urban Cluster",55129,2673,1281,4370528,115473,45.821905,-91.889949
83818,"Spout Springs, NC Urban Cluster",37085,14488,4841,45858395,1342247,35.273617,-79.045622
83851,"Spring Creek North, NV Urban Cluster",32007,3286,1205,8547315,2334,40.806218,-115.664538
83859,"Spring Creek South, NV Urban Cluster",32007,3862,1295,14567433,137195,40.729553,-115.589359
83872,"Springfield, GA Urban Cluster",13103,3649,1171,6329066,0,32.367264,-81.313242
83899,"Springfield, IL Urbanized Area",17167,161316,75004,239169883,6319391,39.786626,-89.642412
83926,"Springfield, MA--CT Urbanized Area",25013,621300,250699,902971385,26863121,42.125901,-72.573958
83953,"Springfield, MO Urbanized Area",29077,273724,124529,368818387,1605472,37.148873,-93.287053
83980,"Springfield, OH Urbanized Area",39023,85256,39208,126701501,348076,39.937651,-83.813008
83993,"Springfield, TN Urban Cluster",47147,17357,7047,31183748,0,36.484917,-86.877594
84007,"Springfield, VT Urban Cluster",50027,4872,2335,8000613,215813,43.309922,-72.500521
84024,"Spring Hill, FL Urbanized Area",12053,148220,71564,298112447,10257220,28.487995,-82.524293
84034,"Spring Hill, KS Urban Cluster",20091,5452,2075,9217388,57201,38.740719,-94.82142
84061,"Springhill, LA Urban Cluster",22119,6012,2981,14100229,62504,32.992521,-93.456663
84088,"Spring Hill, TN Urban Cluster",47187,31208,11364,56280240,53276,35.741725,-86.914564
84115,"Springs, NY Urban Cluster",36103,12604,8667,35927253,143995,40.976183,-72.177786
84124,"Springtown, TX Urban Cluster",48367,2623,1093,5599028,0,32.968616,-97.683875
84132,"Springville, AL Urban Cluster",01115,2775,1160,6585757,30256,33.771477,-86.48178
84142,"Springville, NY Urban Cluster",36029,3897,1673,6425519,51958,42.509449,-78.672528
84155,"Spruce Pine, NC Urban Cluster",37121,4700,1407,19218257,0,35.924273,-82.036894
84169,"Stafford Springs, CT Urban Cluster",09013,5581,2528,14883487,132265,41.967751,-72.295411
84223,"Stamford, TX Urban Cluster",48253,3000,1489,4752974,15815,32.942336,-99.795358
84277,"Stanford, KY Urban Cluster",21137,4183,1843,8291343,70318,37.539395,-84.661709
84290,"Stanley, WI Urban Cluster",55017,3447,931,4568719,1534,44.957672,-90.939678
84304,"Stansbury Park, UT Urban Cluster",49045,9061,2630,7515608,490768,40.637789,-112.291996
84331,"Stanton, KY Urban Cluster",21197,4149,1839,9546193,138914,37.864817,-83.880701
84385,"Stanwood, WA Urban Cluster",53061,6289,2607,6960018,0,48.245209,-122.342197
84412,"Staples, MN Urban Cluster",27153,2791,1342,3545860,0,46.361703,-94.794552
84429,"Star, ID Urban Cluster",16001,5751,2077,8527751,52925,43.697245,-116.492027
84439,"Starke, FL Urban Cluster",12007,5676,2523,11687846,0,29.945231,-82.104707
84466,"Starkville, MS Urban Cluster",28105,30307,13018,44111186,249122,33.454952,-88.812822
84493,"State College, PA Urbanized Area",42027,87454,32177,74652704,4169,40.799327,-77.858158
84547,"Statesboro, GA Urban Cluster",13031,36314,14584,66666186,1364675,32.426638,-81.792528
84601,"Staunton, IL Urban Cluster",17117,6134,2818,12875976,190451,39.00177,-89.777343
84630,"Staunton--Waynesboro, VA Urbanized Area",51790,56611,26187,98793424,451494,38.119039,-78.991274
84655,"Stayton, OR Urban Cluster",41047,10291,4175,8644027,0,44.815998,-122.792584
84682,"Steamboat Springs, CO Urban Cluster",08107,12888,9228,21176161,0,40.484203,-106.834769
84736,"Steeleville, IL Urban Cluster",17157,3469,1645,6258252,16627,38.014504,-89.630125
84763,"Stephenville, TX Urban Cluster",48143,16796,7428,20855095,4727,32.219277,-98.221125
84790,"Sterling, CO Urban Cluster",08075,16088,5963,16744774,0,40.625503,-103.216247
84817,"Sterling, IL Urban Cluster",17195,28827,12952,37024709,1561199,41.788363,-89.696825
84871,"Stevens Point, WI Urban Cluster",55097,44223,18701,62353278,2253224,44.511291,-89.551677
84925,"Stewartstown, PA Urban Cluster",42133,4663,1739,6415832,0,39.75591,-76.590782
84952,"Stewartville, MN Urban Cluster",27109,5877,2404,6617920,0,43.860514,-92.487561
84979,"Stigler, OK Urban Cluster",40061,2843,1300,5990398,0,35.257271,-95.121043
85033,"Stillwater, OK Urban Cluster",40119,44515,19178,53159676,1097488,36.12228,-97.073292
85060,"Stilwell, OK Urban Cluster",40001,3789,1585,6040831,19438,35.812659,-94.633442
85087,"Stockton, CA Urbanized Area",06077,370583,125027,239623382,4315933,37.961908,-121.287516
85114,"Storm Lake, IA Urban Cluster",19021,11364,4110,9769199,1586,42.643419,-95.202065
85168,"Story City, IA Urban Cluster",19169,3311,1531,3771722,5179,42.188369,-93.587194
85195,"Strasburg, VA Urban Cluster",51171,7015,3159,9713915,92396,39.00339,-78.349546
85208,"Strawberry Plains, TN Urban Cluster",47089,3906,1564,14419809,79901,36.040939,-83.647599
85222,"Streator, IL Urban Cluster",17099,17797,8171,21897807,0,41.123337,-88.833862
85249,"Stuarts Draft, VA Urban Cluster",51015,8168,3337,23011287,343590,38.02366,-79.023178
85276,"Sturgeon Bay, WI Urban Cluster",55029,8617,4693,14271397,4707314,44.833291,-87.374562
85303,"Sturgis, MI Urban Cluster",26149,13040,5467,24731601,182,41.795368,-85.419719
85330,"Sturgis, SD Urban Cluster",46093,6583,3139,9577405,0,44.4088,-103.518334
85357,"Stuttgart, AR Urban Cluster",05001,9233,4277,13253996,0,34.493502,-91.550735
85390,"Sugarmill Woods, FL Urban Cluster",12017,8816,5257,27203875,0,28.724427,-82.534334
85411,"Sullivan, IL Urban Cluster",17139,4567,2136,8179809,10770,39.591562,-88.606845
85438,"Sullivan, IN Urban Cluster",18153,4518,2211,5730484,0,39.098678,-87.406952
85465,"Sullivan, MO Urban Cluster",29071,9114,4041,18350011,0,38.19643,-91.190224
85492,"Sullivan City, TX Urban Cluster",48215,5694,1635,9131873,0,26.280372,-98.56222
85519,"Sulphur, OK Urban Cluster",40099,4733,2199,9583882,133634,34.50705,-96.975343
85546,"Sulphur Springs, TX Urban Cluster",48223,14196,6221,26332153,514277,33.129471,-95.604118
85573,"Sultan, WA Urban Cluster",53061,7982,3155,10855838,0,47.864912,-121.718377
85600,"Sumiton, AL Urban Cluster",01127,4043,1812,17312705,46238,33.742587,-87.042961
85627,"Summersville, WV Urban Cluster",54067,3369,1683,7928540,21326,38.289182,-80.847233
85654,"Summerville, GA Urban Cluster",13055,11041,4260,24688243,18581,34.529471,-85.327649
85681,"Summit Park, UT Urban Cluster",49043,6088,2486,9025345,0,40.752804,-111.572261
85708,"Sumter, SC Urbanized Area",45085,73107,31492,170149692,1211783,33.930681,-80.399342
85762,"Sunbury, PA Urban Cluster",42097,29541,13130,44055943,1047425,40.885584,-76.795058
85775,"Sun City Hilton Head, SC Urban Cluster",45013,12555,7499,22664879,11207,32.284976,-80.961209
85789,"Sunnyside, WA Urban Cluster",53077,17327,4943,15288066,0,46.318891,-120.009992
85802,"Sunrise Shores, TX Urban Cluster",48213,3514,1919,8555812,0,32.203404,-95.501477
85816,"Sunset, LA Urban Cluster",22097,3500,1502,8313656,0,30.41053,-92.061815
85843,"Superior, AZ Urban Cluster",04021,2844,1469,3282649,0,33.2863,-111.104662
85870,"Susanville, CA Urban Cluster",06035,10285,4447,13759424,102703,40.409559,-120.636967
85924,"Susquehanna Depot, PA Urban Cluster",42115,2585,1156,4055886,297322,41.949146,-75.600509
85978,"Sutherlin, OR Urban Cluster",41019,8653,3853,10076336,131321,43.391871,-123.31544
86005,"Swainsboro, GA Urban Cluster",13107,7484,3106,23127074,644733,32.5939,-82.332105
86024,"Swansboro, NC Urban Cluster",37133,16335,6952,53468087,1138768,34.691967,-77.185422
86059,"Swanton, VT Urban Cluster",50011,3055,1351,4284063,112628,44.920196,-73.11346
86086,"Sweeny, TX Urban Cluster",48039,3584,1514,4402033,0,29.04329,-95.701116
86113,"Sweet Home, OR Urban Cluster",41043,9569,4017,15969951,252062,44.403225,-122.717111
86140,"Sweetwater, TN Urban Cluster",47123,5430,2522,14008710,0,35.602293,-84.468
86167,"Sweetwater, TX Urban Cluster",48353,10247,4692,12764061,2421,32.470573,-100.403778
86194,"Sylacauga, AL Urban Cluster",01121,17991,8380,49342093,223521,33.212093,-86.235821
86210,"Sylvan Beach, NY Urban Cluster",36053,3451,2538,8918652,66677,43.199278,-75.730138
86221,"Sylvania, GA Urban Cluster",13251,3076,1390,9307670,157652,32.744121,-81.643547
86248,"Sylvester, GA Urban Cluster",13321,6685,2755,13949314,90889,31.527623,-83.82528
86275,"Syracuse, IN Urban Cluster",18085,6908,4702,16876389,4382772,41.402342,-85.725899
86302,"Syracuse, NY Urbanized Area",36067,412317,178976,504794854,17368195,43.090425,-76.164008
86315,"Tabor City, NC--SC Urban Cluster",37047,3834,1168,11358324,0,34.163205,-78.884754
86329,"Taft, CA Urban Cluster",06029,14985,5494,14416738,0,35.141884,-119.461037
86356,"Taft, TX Urban Cluster",48409,4401,1684,3938396,0,27.978163,-97.393019
86369,"Tafuna, AS Urban Cluster",60050,43450,8462,65751279,4148616,-14.313461,-170.723197
86383,"Tahlequah, OK Urban Cluster",40021,18521,7891,31252432,272102,35.905724,-94.969644
86410,"Tahoka, TX Urban Cluster",48305,2560,1155,3716975,34254,33.165768,-101.799158
86437,"Talladega, AL Urban Cluster",01121,13493,5473,31788826,85695,33.429714,-86.120753
86464,"Tallahassee, FL Urbanized Area",12073,240223,108924,327616573,10913246,30.473181,-84.268853
86491,"Tallassee, AL Urban Cluster",01051,4040,1914,8325999,48560,32.534011,-85.887883
86518,"Tallulah, LA Urban Cluster",22065,9185,3277,11320000,0,32.406008,-91.187174
86545,"Tama, IA Urban Cluster",19171,4904,2068,5737527,0,41.989721,-92.588114
86572,"Tamaqua, PA Urban Cluster",42107,15200,7785,12951731,1611,40.815273,-75.917703
86599,"Tampa--St. Petersburg, FL Urbanized Area",12057,2441770,1187285,2478304156,211073079,28.006247,-82.513188
86626,"Taneytown, MD Urban Cluster",24013,6599,2510,5124853,5279,39.655905,-77.165849
86653,"Taos, NM Urban Cluster",35055,13686,7428,41563253,0,36.388088,-105.590553
86680,"Tappahannock, VA Urban Cluster",51057,2534,1231,7075146,139028,37.912387,-76.866012
86707,"Tarboro, NC Urban Cluster",37065,13581,5831,22686765,57993,35.90199,-77.545556
86734,"Taylor, TX Urban Cluster",48491,14436,5662,16929506,137872,30.579913,-97.418407
86761,"Taylorsville, NC Urban Cluster",37003,5388,2009,17395358,46323,35.919424,-81.200544
86788,"Taylorville, IL Urban Cluster",17021,13742,5934,19798056,222632,39.563026,-89.271691
86815,"Tazewell, VA Urban Cluster",51185,4950,2324,13706240,104147,37.128938,-81.506555
86830,"Tea, SD Urban Cluster",46083,3784,1343,3511026,0,43.45188,-96.835435
86842,"Teague, TX Urban Cluster",48161,3363,1541,8302917,294486,31.628549,-96.282107
86869,"Tehachapi--Golden Hills, CA Urban Cluster",06029,16540,6802,23555886,50247,35.151463,-118.491792
86950,"Tell City, IN--KY Urban Cluster",18123,9610,4689,14986855,23164,37.956532,-86.775814
87058,"Temple, TX Urbanized Area",48027,90390,37507,140062688,506289,31.094359,-97.419641
87112,"Terra Bella, CA Urban Cluster",06107,3119,765,3984308,0,35.960024,-119.035185
87139,"Terre Haute, IN Urbanized Area",18167,92742,39770,138623539,846813,39.570293,-87.353189
87166,"Terrell, TX Urban Cluster",48257,14834,5712,26493435,4882,32.737482,-96.294418
87193,"Texarkana--Texarkana, TX--AR Urbanized Area",48037,78162,33663,166836427,769929,33.438858,-94.071042
87220,"Texas City, TX Urbanized Area",48167,106383,44706,196719228,3421945,29.388297,-95.028467
87247,"Thayer, MO--AR Urban Cluster",29149,2985,1589,5870012,0,36.512308,-91.544457
87263,"The Dalles, OR--WA Urban Cluster",41065,17665,7516,28233417,3509907,45.605534,-121.18559
87301,"Thermopolis, WY Urban Cluster",56017,3297,1782,5973039,45916,43.645633,-108.218066
87355,"Thief River Falls, MN Urban Cluster",27113,8883,4202,15964960,404811,48.105705,-96.17961
87382,"Thomaston, GA Urban Cluster",13293,14416,6553,26982329,124425,32.907703,-84.327887
87409,"Thomasville, AL Urban Cluster",01025,3285,1549,10865518,0,31.903657,-87.738336
87436,"Thomasville, GA Urban Cluster",13275,24139,11044,58834225,686556,30.848472,-83.960108
87463,"Thomson, GA Urban Cluster",13189,8540,3658,15981419,68343,33.472559,-82.499905
87490,"Thousand Oaks, CA Urbanized Area",06111,214811,78270,221601157,920578,34.196777,-118.860575
87517,"Three Rivers, MI Urban Cluster",26149,10820,4937,32958037,1691797,41.960249,-85.609504
87544,"Thurmont, MD Urban Cluster",24021,6854,2751,9833699,19547,39.619976,-77.407695
87571,"Ticonderoga, NY Urban Cluster",36031,2850,1376,4867633,260459,43.841943,-73.429637
87598,"Tiffin, OH Urban Cluster",39147,19546,8695,18491431,303089,41.11491,-83.180468
87625,"Tifton, GA Urban Cluster",13277,23757,9716,46041600,619687,31.452841,-83.513473
87652,"Tillamook, OR Urban Cluster",41057,7675,3532,11329182,0,45.477621,-123.852108
87669,"Tipton, CA Urban Cluster",06107,2543,645,1738137,0,36.059652,-119.31141
87679,"Tipton, IN Urban Cluster",18159,6523,2953,8366654,0,40.274103,-86.039553
87706,"Tipton, IA Urban Cluster",19031,3067,1448,3662210,0,41.771543,-91.126717
87733,"Tipton, MO Urban Cluster",29135,3201,966,3291242,28589,38.655059,-92.781266
87787,"Titusville, FL Urbanized Area",12009,54386,27653,78054729,288634,28.609023,-80.838133
87814,"Titusville, PA Urban Cluster",42039,5732,2682,8188705,0,41.627224,-79.670437
87841,"Toccoa, GA Urban Cluster",13257,10846,5067,28342050,72199,34.566382,-83.319914
87868,"Toledo, OH--MI Urbanized Area",39095,507643,231383,622150038,16681487,41.63967,-83.613945
87895,"Toledo, OR Urban Cluster",41041,3582,1519,5293502,254372,44.618337,-123.931878
87922,"Tomah, WI Urban Cluster",55081,9002,4144,13046483,41339,43.992329,-90.503555
87949,"Tomahawk, WI Urban Cluster",55069,2926,1472,8023951,893087,45.473517,-89.72282
88003,"Tonganoxie, KS Urban Cluster",20103,4941,1956,6535604,27094,39.112142,-95.078205
88030,"Tonkawa, OK Urban Cluster",40071,3141,1308,3865178,0,36.683339,-97.306747
