ZCTA5,Place GEOID,Population,Housing Units,Land Area,Water Area
45230,3927776,1243,558,1026103,0
45230,3928966,3755,1410,3303148,0
45230,3970050,3839,1468,4260431,0
45230,3972258,3687,1374,2716177,0
45230,3977840,187,115,402923,535
45231,3915000,131,92,36617,0
45231,3927104,8315,3411,5170860,0
45231,3927706,13,4,17026,0
45231,3952752,6098,3034,3642054,0
45231,3952780,3264,1326,2013220,0
45231,3954264,2448,1015,5515541,0
45231,3956280,3262,1238,1847291,0
45231,3956322,3695,1689,1634667,0
45231,3956553,24,12,9786,0
45231,3963548,606,310,853718,0
45231,3963604,2917,1116,1997957,0
45231,3972648,1465,559,1530029,0
45231,3986730,4,1,1677,0
45232,3915000,6358,2732,6121285,22356
45233,3900436,76,33,70015,0
45233,3908602,311,113,701005,0
45233,3915000,3210,1458,5467660,870765
45233,3919008,1739,660,3913364,0
45233,3946088,3024,1066,7194221,0
45236,3901672,1371,617,3049402,0
45236,3907300,1788,847,2107265,0
45236,3918244,33,17,64542,0
45236,3921266,5736,2784,2263208,0
45236,3922008,3474,1642,2275194,0
45236,3939914,4922,2711,4228507,0
45236,3946312,218,83,267497,0
45236,3965732,941,386,536245,0
45236,3968714,1684,743,1041823,0
45236,3972522,4203,2337,1944274,0
45237,3901672,1839,699,5333951,0
45237,3915000,13137,6991,7723559,0
45237,3930786,3611,1837,1490313,0
45237,3965732,845,530,689358,0
45238,3908602,717,256,584953,0
45238,3915000,18836,9849,8542525,0
45238,3919008,4708,2031,3339032,0
45238,3921518,5259,1841,3852790,0
45238,3921610,3180,1151,1810198,0
45239,3915000,5526,2825,3005718,0
45239,3932536,2279,1008,1552431,0
45239,3951212,3992,1673,3116597,0
45239,3956322,4751,2128,2398582,2685
45239,3972648,252,113,172596,0
45239,3984812,11102,4922,5941253,0
45240,3925970,0,0,14244,0
45240,3927706,18574,7788,16560220,0
45240,3932158,0,0,189812,0
45240,3954264,2621,1002,2430937,0
45240,3963618,4654,1780,2741379,0
45240,3974104,919,330,583577,0
45241,3907300,1907,782,3755088,0
45241,3925802,2736,1083,10160481,0
45241,3971892,12268,6019,23240978,149741
45242,3907300,8419,3731,13742552,35406
45242,3908378,0,0,15265,0
45242,3918244,241,126,190916,0
45242,3939914,854,315,758233,1964
45242,3951716,8065,3247,10003958,11181
45242,3966180,287,123,431409,2153
45242,3968714,546,237,487878,0
45242,3976582,784,277,7848630,27926
45243,3915000,0,0,28101,0
45243,3918244,389,142,737472,0
45243,3939914,1205,468,979368,0
45243,3946312,8118,3266,7915027,8270
45243,3950176,14,4,112731,0
45243,3963072,44,39,68618,0
45243,3976582,4996,1954,40092838,218605
45244,3922674,7281,2406,12099006,24029
45244,3952612,3681,1632,3787304,5466
45244,3955678,2672,1227,5624988,514839
45244,3972258,32,12,53165,0
45244,3975434,4977,2145,5262479,17548
45244,3977840,4912,1872,7308798,8292
45245,3952612,1060,461,962762,0
45245,3975434,106,43,142169,0
45245,3986254,5783,2728,6627684,0
45246,3925970,3,2,185887,0
45246,3927706,133,62,205766,0
45246,3930380,2155,1057,4366785,0
45246,3971892,1227,598,1963622,0
45246,3974104,10304,4576,12270205,29174
45246,3986366,249,186,56055,0
45247,3921742,4821,2213,7683759,0
45247,3922660,67,27,456543,0
45247,3932536,676,292,1040155,0
45247,3951212,4100,1799,6400257,0
45247,3976197,2818,1259,21039999,0
45247,3984812,8065,3498,10030178,0
45248,3908602,10897,4719,7948216,0
45248,3915000,263,175,55384,0
45248,3921742,5283,2395,6377914,0
45248,3946088,7301,2631,13874362,0
45248,3949420,694,224,1419011,0
45248,3951212,190,74,277247,0
45249,3907300,0,0,26582,0
45249,3908378,244,113,1434227,1357
45249,3935322,1503,621,891567,0
45249,3945108,407,343,115702,0
45249,3951716,2171,800,3682377,23471
45249,3971892,65,30,259834,0
45249,3972620,2928,1354,2889651,6475
45249,3976582,0,1,97923,0
45251,3922960,409,143,2736944,591
45251,3932536,3833,1605,5034318,0
45251,3956280,7406,3095,3199788,0
45251,3956553,7353,2824,6542846,55035
45251,3963604,2036,716,3360991,0
45252,3922660,2715,1243,10268065,0
45252,3922960,1310,539,14183516,414116
45252,3976197,0,0,80777,0
45255,3913848,4378,1549,2933134,0
45255,3916521,1173,455,7163217,216935
45255,3927776,9289,4005,8620071,995
45255,3986254,1238,580,1444301,0
45301,3904720,130,60,239222,0
45302,3902092,1567,589,2665360,548
45302,3907832,5,2,270388,16283
45302,3940054,26,9,669018,0
45303,3902120,1174,500,2033457,54663
45304,3902330,2129,980,3365557,0
45304,3912504,130,59,196331,0
45304,3930912,212,79,426230,0
45304,3937604,136,52,80879,0
45304,3962890,32,15,94063,0
45305,3905102,6544,2765,7647385,3323
45305,3913190,0,0,414169,0
45306,3907832,1150,505,2943235,17952
45307,3907930,312,134,387993,0
45308,3908084,1842,750,2223424,55395
45308,3929974,0,0,104402,1984
45309,3909358,5884,2684,9899458,0
45309,3915644,117,41,3314677,0
45309,3962414,0,0,50018,0
45309,3977504,195,85,6073270,0
45309,3979898,79,31,157413,0
45310,3910296,244,104,448340,4111
45311,3911024,2046,926,3214067,17201
45311,3931472,30,12,86539,0
45312,3912462,267,122,251459,0
45314,3912784,4019,759,3320501,112167
45314,3916056,13,8,32880,12175
45315,3915644,2638,1024,19132701,0
45315,3925396,1453,591,4672282,0
45315,3977504,180,73,2780609,0
45316,3916056,115,63,251280,0
45317,3968574,79,27,2156694,0
45318,3919050,2584,1156,3429519,67576
45319,3922288,285,123,917558,0
45320,3924234,8407,3903,16043621,19264
45320,3931472,14,6,87190,0
45320,3941373,3383,1370,7406518,846261
45321,3924766,509,223,592109,0
45322,3915644,2855,1171,17350578,17971
45322,3925396,11995,5302,11717238,105015
45322,3978470,6146,2613,11619572,197399
45323,3925452,2415,1120,3305764,0
45323,3932207,2327,1024,2067182,0
45324,3904720,949,543,1933788,0
45324,3925914,32352,15893,33339822,12360
45324,3935868,1510,564,4714474,0
45325,3926656,1009,402,1851146,0
45326,3927412,473,197,804898,0
45327,3912168,0,0,137733,0
45327,3929932,5530,2323,10804504,0
45328,3929974,513,194,1024244,0
45330,3931472,834,350,2249342,2167
45331,3932340,13227,6536,17104141,163148
45331,3982348,718,346,1373811,307250
45332,3935896,227,117,313183,0
45334,3938220,1462,644,4341026,19927
45335,3938374,1993,836,3126642,10251
45335,3971983,2171,901,6914862,735766
45336,3940054,153,62,1976171,9902
45337,3942028,474,185,701414,0
45338,3942938,1820,781,2782086,0
45338,3979898,58,23,544858,18518
45339,3945374,208,86,462346,0
45339,3983902,16,15,1308115,78982
45341,3919596,1393,568,1087471,81300
45341,3959920,113,53,169632,0
45342,3912168,6,3,1061790,0
45342,3913190,0,0,100078,0
45342,3929932,17,5,234672,0
45342,3949434,20044,8545,30551705,450320
45342,3952010,301,131,4533348,0
45342,3974076,69,29,1562999,0
45342,3983090,68,44,3996592,89748
45344,3919596,90,37,140027,0
45344,3922288,19,10,90115,0
45344,3936610,15,5,387550,0
45344,3954334,5785,2389,7090481,41963
45344,3959920,4230,1601,3623617,0
45345,3954852,3995,1659,5296222,0
45345,3977504,49,25,545238,0
45346,3954978,892,381,1062297,0
45346,3959598,0,0,2433,0
45347,3955188,1629,788,1904450,59017
45348,3910296,0,0,6111,0
45348,3955818,136,57,662388,0
45348,3957064,0,0,30850,0
45349,3956588,427,147,692700,0
45350,3957064,106,36,491695,0
45351,3958912,274,110,827589,0
45352,3959598,200,89,375897,0
45354,3962414,557,255,640135,0
45356,3944352,141,64,212555,0
45356,3962848,20522,9311,30094684,692540
45358,3962890,356,145,396100,0
45359,3963534,1200,498,1573963,0
45360,3964262,335,143,376391,21481
45361,3964430,288,104,1153417,0
45362,3957064,130,55,836735,0
45362,3968672,201,81,363128,0
45363,3969344,640,242,2018505,20608
45365,3964262,36,15,54601,36103
45365,3972424,21229,9265,31138492,342248
45368,3973124,1693,793,3325133,840
45369,3973796,384,166,1354433,0
45370,3974216,479,221,687808,4209
45371,3936610,959,363,4357507,12751
45371,3976876,9536,4130,17988800,294482
45371,3978470,4,4,78968,0
45371,3979492,35,11,62700,0
45372,3977308,375,166,663728,0
45373,3976876,153,64,1512314,0
45373,3977588,25058,11166,30358897,567750
45377,3921000,2,1,9321696,0
45377,3978470,269,104,6559962,0
45377,3979492,14120,6549,24050000,79807
45378,3979898,357,145,478768,0
45380,3979912,2687,1150,4835012,15954
45381,3931472,3,2,75306,0
45381,3982880,1340,611,1744802,0
45382,3983804,474,179,704245,0
45383,3983902,4614,2087,7094101,175051
45384,3985092,2001,155,3370895,53264
45385,3925914,0,0,741973,11631
45385,3985092,270,156,4608355,9549
45385,3986772,25719,11424,34398512,35863
45387,3916056,18,5,86642,5404
45387,3986940,3487,1805,5221524,361
45388,3958912,28,11,55795,0
45388,3987164,96,40,731929,0
45389,3914296,510,246,516189,0
45390,3978624,1666,754,2381178,122220
45402,3921000,11420,6720,10877473,309058
45403,3921000,15006,7699,10705398,162207
45403,3967468,0,0,3880,0
45404,3921000,6728,3488,10683169,221192
45404,3967468,4105,1775,5174870,60376
45405,3921000,13018,8021,6175049,157518
45406,3921000,19681,11198,10828319,19234
45406,3977504,298,125,425241,0
45409,3921000,7257,740,3246725,102569
45409,3940040,4350,2251,4646524,0
45409,3952010,0,0,12541,0
45409,3957764,1261,497,1063774,0
45410,3921000,15339,8287,5765268,0
45410,3967468,0,0,8827,0
45414,3921000,4818,2441,15321970,526221
45414,3936610,2,1,147811,45743
45414,3967468,0,0,272108,30548
45414,3979492,1091,495,7858204,95982
45415,3915644,7599,3187,8131479,213803
45415,3925396,17,5,577188,110
45415,3977504,354,168,1027998,0
45416,3921000,346,179,255434,0
45416,3977504,3654,1545,2931621,0
45417,3921000,20712,11331,31945818,401482
45417,3922624,2076,922,5657349,0
45417,3952010,17,9,379967,0
45417,3977504,4549,2218,20235432,0
45418,3952010,1330,443,5919781,61174
45418,3983090,0,0,46238,11478
45419,3921000,2147,1261,1052136,0
45419,3940040,5071,2605,4302869,0
45419,3957764,7941,3275,4621181,0
45420,3921000,13457,7663,6477495,18086
45420,3940040,11967,5462,9539029,49994
45420,3967468,14,7,14605,0
45424,3921000,7101,2575,12809432,290725
45424,3936610,37125,15506,52792009,186921
45424,3967468,4726,2078,5687820,16621
45426,3921000,63,28,4089855,0
45426,3977504,15152,7913,44960849,36571
45428,3921000,240,0,1526916,0
45429,3913190,1468,654,1451955,0
45429,3940040,21807,11153,20266722,33229
45430,3904720,7402,3072,13016308,10428
45431,3904720,12799,6027,18352593,18738
45431,3921000,948,576,686151,0
45431,3967468,12566,5681,10580695,0
45432,3904720,8227,3216,12911961,10869
45432,3921000,3244,1857,2370299,0
45432,3940040,221,96,862924,11570
45432,3967468,3596,1705,3327206,0
45433,3925914,0,0,1244,0
45433,3967468,194,58,104016,0
45434,3904720,10102,3951,15553735,52350
45439,3940040,1293,598,779784,0
45439,3952010,4659,2335,13114751,628822
45439,3983090,0,0,1908,0
45440,3904720,5584,2580,6365299,2431
45440,3905102,306,105,289249,100
45440,3913190,1064,600,1725281,5312
45440,3940040,11448,5432,7973795,6378
45449,3949434,136,58,1002080,29342
45449,3983090,13075,6478,12630971,464092
45458,3913190,8433,3839,10110836,6606
45459,3905102,93,44,158130,0
45459,3913190,13034,6328,14118159,156655
45459,3940040,6,5,2642,0
45459,3949434,1,1,3128,0
45502,3916056,6,4,92543,0
45502,3956588,51,31,425377,0
45502,3956938,812,288,3253282,0
45502,3974118,486,207,4975971,131344
45503,3956938,6760,2968,4648594,0
45503,3974118,22166,10609,20134844,43869
45504,3974118,11309,4661,14194452,290160
45505,3974118,15973,7808,16374003,47205
45506,3974118,10674,5152,9832321,18787
45601,3902022,779,318,5889184,0
45601,3914184,21901,10600,27008279,433764
45601,3966880,0,0,6329,0
45612,3903604,860,394,1326473,0
45612,3919848,39,19,46562,0
45613,3904696,449,221,1010661,827
45613,3974734,135,60,1382981,1276
45614,3967258,23,16,586940,939
45617,3907888,71,36,438330,0
45618,3913834,30,12,58492,0
45619,3913904,745,399,1223712,222503
45620,3913932,132,76,1995053,30267
45621,3916434,313,143,747751,0
45623,3919554,413,200,3006543,92137
45624,3919848,29,16,43229,0
45628,3928182,1064,511,1459734,0
45629,3928532,1534,539,5392903,701758
45630,3928896,118,54,294892,0
45631,3929204,3641,1869,9317312,590616
45631,3939564,175,92,749693,81075
45631,3967258,0,0,544111,0
45634,3932956,879,367,1474147,1947
45636,3928532,81,53,330474,103281
45638,3916378,2165,891,4925372,372335
45638,3928532,45,20,376413,218907
45638,3933194,221,102,1440978,223765
45638,3937464,11129,5382,10777477,767161
45640,3937842,6397,3019,21321785,677186
45644,3940376,1032,503,955289,0
45648,3915434,481,211,3005001,3775
45648,3945304,2757,581,6509808,103866
45651,3945696,1701,771,3438986,16598
45652,3945906,434,173,1499674,1409
45653,3915434,477,211,2288948,501
45653,3950876,673,286,4408830,12995
45656,3957596,1551,687,2957090,0
45657,3959066,87,52,528461,10497
45660,3961420,1782,867,3060995,0
45661,3962708,2181,908,6452056,92026
45662,3950876,20,10,106488,0
45662,3954166,2272,1173,2878216,76447
45662,3964304,20226,9339,27801860,874439
45662,3968546,2112,888,14888261,8638
45662,3970912,1081,450,5047721,13487
45662,3984588,370,167,1889935,145699
45663,3928896,179,83,1639153,0
45663,3984140,3149,1401,12186082,8033
45669,3902722,373,163,1775713,1151
45669,3964766,574,293,615909,88357
45671,3965508,159,82,547960,754
45673,3966880,377,175,1279078,0
45674,3967258,567,171,2281223,26382
45679,3971206,944,425,2764619,0
45680,3910352,2676,1189,3607817,64096
45680,3973670,3958,1699,7611855,748505
45681,3907888,128,57,863158,0
45681,3973698,204,84,533571,0
45682,3973824,866,395,3394188,36777
45684,3928896,54,25,1091971,33653
45684,3968196,94,64,596304,63632
45685,3913169,103,52,259656,0
45685,3967258,240,105,101242,0
45686,3980178,222,125,3049553,86047
45690,3962708,0,0,31134,48263
45692,3916434,166,98,676173,0
45692,3982712,5663,2535,18053364,216521
45693,3905676,187,95,2934199,0
45693,3984294,3241,1493,7331942,0
45694,3984588,6067,2715,13141775,97982
45695,3985190,149,78,756686,1762
45697,3913834,125,63,257055,0
45697,3985876,1051,462,6765950,43540
45698,3988028,278,148,1139815,18866
45701,3902736,23832,7391,25451857,567140
45701,3955062,49,25,389758,0
45701,3976568,54,26,1011632,365
45710,3901042,828,400,3233390,38666
45711,3901784,154,70,566736,0
45714,3905424,6441,3351,9025770,213919
45715,3906222,1313,599,1767378,287454
45716,3909834,469,227,1005826,0
45719,3913778,1046,475,1718398,4371
45723,3918588,496,218,2157008,61224
45723,3935826,212,144,1103697,113554
45723,3977812,79,31,742044,0
45727,3921910,91,40,281915,8737
45732,3909834,17,5,53255,0
45732,3930674,1791,864,3437957,31628
45732,3938304,6,3,10915,2207
45732,3977406,47,15,291270,7708
45734,3931542,76,38,2607856,0
45740,3938304,475,237,616053,3782
45742,3944128,263,127,1074728,30485
45744,3945164,549,289,590130,22350
45745,3945220,86,39,152053,8923
45746,3946158,186,81,559301,18852
45750,3921868,2652,1181,13298970,602453
45750,3947628,14085,6519,21841136,825405
45750,3966250,1293,646,1989094,45276
45760,3949756,2530,1299,4657521,254696
45760,3964024,0,0,98852,0
45760,3969358,239,114,1361026,0
45761,3913778,3,2,2593,0
45761,3950456,341,153,1469267,28745
45764,3909834,72,34,200203,2848
45764,3912056,8,4,19386,0
45764,3934594,18,9,311706,0
45764,3953886,5392,2257,12671024,288436
45766,3955062,277,140,625292,3424
45767,3948286,896,447,900376,97282
45768,3955342,1003,429,4192186,263781
45769,3964024,1852,933,8308383,163379
45771,3965256,675,333,1132714,0
45771,3976050,71,50,515210,0
45772,3977812,386,168,3961235,0
45775,3969358,154,75,780781,0
45778,3974622,247,116,765947,0
45779,3976050,755,368,1886592,68581
45780,3976568,3026,1473,4886184,16320
45782,3977406,343,156,1424342,18530
45784,3980150,339,149,991586,3761
45786,3981760,450,213,1219259,133201
45801,3943554,16559,6331,12633961,162891
45804,3927944,243,143,3091221,16757
45804,3943554,9923,4885,12057957,418080
45805,3943554,11856,5388,8695315,9828
45806,3919400,1852,807,2322274,0
45806,3927944,3483,1462,15578027,94583
45806,3943554,2,1,670821,0
45807,3910884,0,1,12778,0
45807,3924808,1905,741,3159273,2445
45807,3943554,431,179,1074743,2529
45808,3904752,347,140,1105827,0
45810,3900198,5952,1910,5382380,0
45812,3901210,860,413,737571,0
45812,3946046,13,7,235331,0
45813,3902204,1736,838,3454111,1212
45814,3902400,1455,602,2006938,0
45816,3905662,291,116,689906,0
45817,3907426,4125,1522,9186141,178198
45819,3909974,233,102,667499,0
45820,3910884,524,213,569902,0
45821,3912700,188,85,3785466,2416
45822,3912868,10400,4841,12900508,747872
45822,3914156,0,0,18386,0
45822,3951674,0,0,3476,0
45826,3914156,290,131,588879,2858
45827,3916266,168,77,1460715,16644
45827,3922974,169,67,1323596,7086
45827,3939536,0,0,12138,0
45828,3916532,4427,1817,4981668,134677
45830,3904752,35,13,479967,1145
45830,3918014,2137,916,2801066,9856
45830,3939536,22,10,707142,0
45830,3979590,262,115,442950,5934
45831,3918504,1153,544,2305142,55204
45831,3922974,149,74,1080937,0
45832,3918546,1085,459,1453210,1999
45833,3921602,7101,3137,8897681,114943
45833,3949728,0,0,21588,0
45835,3922260,140,64,2153636,0
45836,3922946,875,386,1718906,152110
45838,3924794,50,18,353641,0
45840,3902400,0,0,76654,0
45840,3905662,8,3,198164,0
45840,3927048,41202,19318,49557059,311672
45841,3938948,221,94,698914,0
45843,3927636,1461,646,4155973,0
45843,3961182,139,56,275985,0
45844,3927818,485,207,1352703,23680
45844,3939536,9,5,170489,25599
45844,3959052,115,52,936001,4366
45845,3927832,1478,564,2354360,1435
45845,3955314,198,89,931256,86016
45846,3927902,1430,589,2726086,53287
45849,3932620,402,183,712512,0
45850,3934118,417,161,618060,3567
45850,3941118,0,0,126966,1002
45851,3934552,215,88,1018463,0
45853,3939536,1438,570,2689725,55690
45854,3941118,445,172,527150,1161
45855,3941986,193,80,627893,0
45856,3905396,143,55,1123633,0
45856,3942602,2093,905,9457175,28680
45856,3950358,0,0,1495,0
45856,3983706,206,93,616489,0
45858,3945808,1648,656,2296317,94243
45859,3946046,488,222,708716,0
45861,3949000,271,112,1922232,0
45862,3949042,662,288,1437284,26944
45863,3949728,576,256,1429611,20850
45864,3950358,137,66,778765,0
45865,3927832,0,0,124497,0
45865,3950918,2805,1136,5002909,0
45865,3954194,8,1,262735,0
45866,3951674,165,89,297467,17693
45867,3952598,492,209,1392617,0
45868,3952668,204,87,994882,0
45869,3954194,2970,1265,5291708,0
45870,3954628,156,56,842639,0
45871,3954838,879,382,2291937,0
45872,3903646,128,51,639289,0
45872,3956154,3432,1468,6398667,71738
45873,3949000,4,2,295498,0
45873,3957792,608,248,1523155,0
45874,3958002,705,338,1375568,0
45875,3930114,184,76,386686,0
45875,3930282,1001,351,4183750,1219
45875,3939536,73,27,150876,0
45875,3958982,4460,1983,12161753,176678
45876,3959052,861,359,1135373,8162
45877,3959738,1153,486,2339968,61178
45879,3909386,120,53,562712,0
45879,3941986,0,0,68079,0
45879,3961252,3605,1718,6122085,254650
45880,3961322,1194,554,1753892,0
45881,3965634,570,209,1024350,0
45882,3967874,1120,495,2122167,51828
45883,3969540,2427,892,4153782,122493
45884,3969596,145,64,435933,0
45885,3969680,8332,3620,11884343,76955
45886,3971080,286,126,2100514,942
45887,3974034,2223,886,2510810,935
45888,3978848,212,93,390225,0
45889,3979394,328,128,668593,0
45890,3979534,359,152,903765,17036
45891,3979562,10846,5111,18970826,727333
45894,3924794,7,4,228067,0
45894,3979632,124,58,347891,0
45895,3954628,18,8,737661,0
45895,3969596,40,15,558028,18471
